,changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,holidays_prior_scale,error
180,0.0001,9.01,additive,0.01,579.1327461933323
160,0.0001,8.01,additive,0.01,579.1329558964056
140,0.0001,7.01,additive,0.01,579.1330524663559
120,0.0001,6.01,additive,0.01,579.1332174764023
100,0.0001,5.01,additive,0.01,579.1334881769371
80,0.0001,4.01,additive,0.01,579.1339742660713
60,0.0001,3.01,additive,0.01,579.1350393202774
40,0.0001,2.01,additive,0.01,579.1380506565516
20,0.0001,1.01,additive,0.01,579.1586444419611
0,0.0001,0.01,additive,0.01,584.6088295026246
10,0.0001,0.01,multiplicative,0.01,584.9428789215729
190,0.0001,9.01,multiplicative,0.01,589.3511940124379
170,0.0001,8.01,multiplicative,0.01,589.3515833903252
150,0.0001,7.01,multiplicative,0.01,589.3521751347685
130,0.0001,6.01,multiplicative,0.01,589.3530934136639
110,0.0001,5.01,multiplicative,0.01,589.3546122163652
90,0.0001,4.01,multiplicative,0.01,589.3574043119371
70,0.0001,3.01,multiplicative,0.01,589.3634244105813
50,0.0001,2.01,multiplicative,0.01,589.3805131401261
30,0.0001,1.01,multiplicative,0.01,589.4709929550216
199,0.0001,9.01,multiplicative,9.01,605.9827647621196
179,0.0001,8.01,multiplicative,9.01,605.9827752204309
159,0.0001,7.01,multiplicative,9.01,605.9827760591685
139,0.0001,6.01,multiplicative,9.01,605.9828158265651
119,0.0001,5.01,multiplicative,9.01,605.9828478390508
99,0.0001,4.01,multiplicative,9.01,605.9829371481078
79,0.0001,3.01,multiplicative,9.01,605.9831150775259
59,0.0001,2.01,multiplicative,9.01,605.9836839922323
39,0.0001,1.01,multiplicative,9.01,605.9867186716732
19,0.0001,0.01,multiplicative,9.01,606.0341365601116
18,0.0001,0.01,multiplicative,8.01,607.198148683976
198,0.0001,9.01,multiplicative,8.01,607.6993262616342
178,0.0001,8.01,multiplicative,8.01,607.6993508353602
158,0.0001,7.01,multiplicative,8.01,607.6993951869499
58,0.0001,2.01,multiplicative,8.01,607.6995462633063
138,0.0001,6.01,multiplicative,8.01,607.6996034892093
78,0.0001,3.01,multiplicative,8.01,607.6997965915639
98,0.0001,4.01,multiplicative,8.01,607.7000906412865
118,0.0001,5.01,multiplicative,8.01,607.7001524792521
38,0.0001,1.01,multiplicative,8.01,607.701670993604
157,0.0001,7.01,multiplicative,7.01,608.9269938636968
197,0.0001,9.01,multiplicative,7.01,608.9270031653141
177,0.0001,8.01,multiplicative,7.01,608.9270216823649
137,0.0001,6.01,multiplicative,7.01,608.9270485172516
117,0.0001,5.01,multiplicative,7.01,608.9271026577983
97,0.0001,4.01,multiplicative,7.01,608.9274105640645
77,0.0001,3.01,multiplicative,7.01,608.9275267173643
57,0.0001,2.01,multiplicative,7.01,608.928120670505
37,0.0001,1.01,multiplicative,7.01,608.9428591824168
17,0.0001,0.01,multiplicative,7.01,609.0613053231158
384,0.0051,9.01,additive,4.01,610.8626916062298
176,0.0001,8.01,multiplicative,6.01,611.1905286131758
196,0.0001,9.01,multiplicative,6.01,611.1905302023005
156,0.0001,7.01,multiplicative,6.01,611.1905774575332
136,0.0001,6.01,multiplicative,6.01,611.1905969287039
116,0.0001,5.01,multiplicative,6.01,611.1906943399954
96,0.0001,4.01,multiplicative,6.01,611.1908305291221
56,0.0001,2.01,multiplicative,6.01,611.1910693466871
76,0.0001,3.01,multiplicative,6.01,611.1911992948068
36,0.0001,1.01,multiplicative,6.01,611.1956623354639
16,0.0001,0.01,multiplicative,6.01,611.2761443632153
95,0.0001,4.01,multiplicative,5.01,612.1029689757357
195,0.0001,9.01,multiplicative,5.01,612.1030092103305
175,0.0001,8.01,multiplicative,5.01,612.1030346331976
155,0.0001,7.01,multiplicative,5.01,612.1030372443532
135,0.0001,6.01,multiplicative,5.01,612.1031283989684
115,0.0001,5.01,multiplicative,5.01,612.103187276772
55,0.0001,2.01,multiplicative,5.01,612.1036420969483
75,0.0001,3.01,multiplicative,5.01,612.1037435311804
35,0.0001,1.01,multiplicative,5.01,612.1083464228435
290,0.0051,4.01,multiplicative,0.01,612.6157094847049
3,0.0001,0.01,additive,3.01,613.248709613491
23,0.0001,1.01,additive,3.01,613.7262707219539
43,0.0001,2.01,additive,3.01,613.7273401206436
63,0.0001,3.01,additive,3.01,613.7275405107787
83,0.0001,4.01,additive,3.01,613.7276122917775
103,0.0001,5.01,additive,3.01,613.727645044254
123,0.0001,6.01,additive,3.01,613.7276629350754
