,ds,yhat,price_pred
1381,2022-12-17,-0.0007639727015001974,0.018394936735648827
1382,2022-12-18,-0.0007683518094001621,0.01838080295272419
1383,2022-12-19,-0.0007726615463598317,0.018366600813091404
1384,2022-12-20,-0.0007764387489936977,0.01835234027253282
1385,2022-12-21,-0.0007806377159424653,0.01833801374354027
1386,2022-12-22,-0.0007840246642009497,0.01832363628847288
1387,2022-12-23,-0.0007882509798473108,0.018309192664214123
1388,2022-12-24,-0.0007920890827503332,0.018294690152590828
1389,2022-12-25,-0.000796512255308684,0.018280118207677214
1390,2022-12-26,-0.000800886290082599,0.018265477911623595
1391,2022-12-27,-0.0008047029794968783,0.018250779627126176
1392,2022-12-28,-0.0008089962173938445,0.018236014815443343
1393,2022-12-29,-0.0008124656830048649,0.01822119867921103
1394,2022-12-30,-0.0008168214667846499,0.0182063152129793
