,ds,yhat,price_pred
1760,2022-12-18,0.058987656367130374,0.0799789862095597
1761,2022-12-19,0.05907803284958594,0.08470398738412466
1762,2022-12-20,0.05909024458770059,0.08970916671620609
1763,2022-12-21,0.05919286152763878,0.09501930899939834
1764,2022-12-22,0.05921623668711744,0.10064599489095306
1765,2022-12-23,0.05924641877786715,0.10660890965257755
1766,2022-12-24,0.059320021724122804,0.1129329524891535
1767,2022-12-25,0.0593773694295755,0.11963861412987467
1768,2022-12-26,0.059467257159596304,0.12675319436255364
1769,2022-12-27,0.059478389958732475,0.1342922702853646
1770,2022-12-28,0.059578733034151315,0.14229323360524643
1771,2022-12-29,0.05959806321043965,0.15077363473606975
1772,2022-12-30,0.05962305242642279,0.15976321906446075
1773,2022-12-31,0.059690689941930386,0.1692995958377622
