,ds,yhat,price_pred
1863,2022-12-17,0.006975391225673456,1.042242664185592
1864,2022-12-18,0.007054020244353041,1.0495946650382857
1865,2022-12-19,0.007101337738187827,1.0570481912429226
1866,2022-12-20,0.007130937472468865,1.0645859358000622
1867,2022-12-21,0.0072908564401460395,1.072347679026179
1868,2022-12-22,0.007348102047053013,1.0802273992015838
1869,2022-12-23,0.007309748944856587,1.0881235902931028
1870,2022-12-24,0.007363101437396211,1.0961355546648546
1871,2022-12-25,0.0074335981711759706,1.1042837859193722
1872,2022-12-26,0.00746896411029862,1.1125316418839886
1873,2022-12-27,0.007484018915206729,1.1208578497356143
1874,2022-12-28,0.007627745793635665,1.1294074684841986
1875,2022-12-29,0.007665957226165302,1.13806545782851
1876,2022-12-30,0.007606211717148367,1.1467218246487272
