,changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,holidays_prior_scale,error
90,0.0001,4.01,multiplicative,0.01,424.4385932213251
110,0.0001,5.01,multiplicative,0.01,425.19227323913964
0,0.0001,0.01,additive,0.01,426.2668855689598
70,0.0001,3.01,multiplicative,0.01,426.4249942765193
4,0.0001,0.01,additive,4.01,429.1851539961253
3,0.0001,0.01,additive,3.01,431.05455024236966
50,0.0001,2.01,multiplicative,0.01,432.084495615398
190,0.0001,9.01,multiplicative,0.01,432.1029298050419
170,0.0001,8.01,multiplicative,0.01,432.2022503715692
150,0.0001,7.01,multiplicative,0.01,432.3470166879774
130,0.0001,6.01,multiplicative,0.01,432.5696396334696
5,0.0001,0.01,additive,5.01,433.24212161706123
71,0.0001,3.01,multiplicative,1.01,438.624746505854
6,0.0001,0.01,additive,6.01,439.86528025580867
191,0.0001,9.01,multiplicative,1.01,441.2578133463606
171,0.0001,8.01,multiplicative,1.01,441.33840739882976
151,0.0001,7.01,multiplicative,1.01,441.42603602843343
131,0.0001,6.01,multiplicative,1.01,441.6303555270859
111,0.0001,5.01,multiplicative,1.01,441.74524161971806
91,0.0001,4.01,multiplicative,1.01,442.2451097600782
51,0.0001,2.01,multiplicative,1.01,442.65308144602176
7,0.0001,0.01,additive,7.01,444.0956472202757
1,0.0001,0.01,additive,1.01,444.6639787545028
193,0.0001,9.01,multiplicative,3.01,445.23147403954584
173,0.0001,8.01,multiplicative,3.01,445.3139121290555
153,0.0001,7.01,multiplicative,3.01,445.4022966063878
133,0.0001,6.01,multiplicative,3.01,445.4676544909912
113,0.0001,5.01,multiplicative,3.01,445.67310811976245
93,0.0001,4.01,multiplicative,3.01,446.06428559321813
8,0.0001,0.01,additive,8.01,446.77239021365455
73,0.0001,3.01,multiplicative,3.01,446.8776741189166
9,0.0001,0.01,additive,9.01,448.5761063273529
53,0.0001,2.01,multiplicative,3.01,449.0831012108024
11,0.0001,0.01,multiplicative,1.01,450.1488708939607
52,0.0001,2.01,multiplicative,2.01,452.4509970770607
192,0.0001,9.01,multiplicative,2.01,452.69993234092993
172,0.0001,8.01,multiplicative,2.01,452.7050435292282
152,0.0001,7.01,multiplicative,2.01,452.7122305715805
