,ds,yhat,price_pred
162,2022-12-10,0.0010152883665769177,0.023629967365791586
163,2022-12-11,0.0029735689797218915,0.023700232703742344
164,2022-12-12,0.0019212038482296525,0.023745765682016712
165,2022-12-13,0.0013847699204306537,0.023778648104070765
166,2022-12-14,0.002276533930583593,0.02383278100330309
167,2022-12-15,-0.0007184006971589413,0.023815659516815083
168,2022-12-16,-0.0007123849781615989,0.023798693598730294
169,2022-12-17,0.0018190346116766897,0.023841984246099072
170,2022-12-18,0.005088404234385722,0.02396330189969308
171,2022-12-19,0.0031615628980704606,0.02403906338589441
172,2022-12-20,0.002203304776173471,0.024092028769067287
173,2022-12-21,0.003517406318604504,0.024176770223287607
174,2022-12-22,-0.0010816915418656238,0.024150618415427448
175,2022-12-23,-0.0010483620593806477,0.024125299823370135
