,changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,holidays_prior_scale,error
9,0.0001,0.01,multiplicative,8.01,101959024370525.64
17,0.0001,2.01,multiplicative,4.01,166964375600601.12
0,0.0001,0.01,additive,0.01,169240441520342.34
5,0.0001,0.01,multiplicative,0.01,172826817233220.94
27,0.0001,4.01,multiplicative,4.01,180945393644390.88
40,0.0001,8.01,additive,0.01,187701449032093.62
30,0.0001,6.009999999999999,additive,0.01,187702817019794.3
20,0.0001,4.01,additive,0.01,187706435717212.44
10,0.0001,2.01,additive,0.01,187726698858848.4
8,0.0001,0.01,multiplicative,6.009999999999999,211156352927945.7
37,0.0001,6.009999999999999,multiplicative,4.01,229633304211848.53
6,0.0001,0.01,multiplicative,2.01,239604701888490.03
100,0.0101,0.01,additive,0.01,240344027712869.12
102,0.0101,0.01,additive,4.01,260146411669774.3
104,0.0101,0.01,additive,8.01,264246782492346.5
4,0.0001,0.01,additive,8.01,265685699782377.75
3,0.0001,0.01,additive,6.009999999999999,269805343128808.0
7,0.0001,0.01,multiplicative,4.01,273050498014878.8
2,0.0001,0.01,additive,4.01,280866792423215.34
103,0.0101,0.01,additive,6.009999999999999,282057017447027.5
16,0.0001,2.01,multiplicative,2.01,302128621025709.06
1,0.0001,0.01,additive,2.01,318661579601351.0
15,0.0001,2.01,multiplicative,0.01,331781601710420.75
113,0.0101,2.01,additive,6.009999999999999,353618023905247.6
26,0.0001,4.01,multiplicative,2.01,361675812202526.9
14,0.0001,2.01,additive,8.01,379329785245889.6
24,0.0001,4.01,additive,8.01,379348044218244.3
34,0.0001,6.009999999999999,additive,8.01,379349876821703.3
44,0.0001,8.01,additive,8.01,379352345455981.06
13,0.0001,2.01,additive,6.009999999999999,381120600544829.25
23,0.0001,4.01,additive,6.009999999999999,381135304122522.94
33,0.0001,6.009999999999999,additive,6.009999999999999,381138652943318.5
43,0.0001,8.01,additive,6.009999999999999,381139236995709.7
12,0.0001,2.01,additive,4.01,385411457856799.25
