,ds,yhat,price_pred
1855,2022-12-09,0.19313496354362877,0.36451347079021157
1856,2022-12-10,0.19324942413028373,0.3645484395296963
1857,2022-12-11,0.19358546250219563,0.36465110227700237
1858,2022-12-12,0.19360291013000017,0.364656432684343
1859,2022-12-13,0.19371816758030877,0.3646916448728465
1860,2022-12-14,0.19400452711963584,0.36477913028963793
1861,2022-12-15,0.1939129676657941,0.3647511580523611
1862,2022-12-16,0.19399725840101797,0.36477690963067433
1863,2022-12-17,0.19412879169370165,0.3648170942355225
1864,2022-12-18,0.19448251195063473,0.3649251589578575
1865,2022-12-19,0.19451577201442666,0.3649353202067203
1866,2022-12-20,0.19464671064583736,0.36497532313719705
1867,2022-12-21,0.1949488500623777,0.36506762944851207
1868,2022-12-22,0.1948706706435628,0.36504374493236985
