,changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,holidays_prior_scale,error
5,0.0001,0.01,multiplicative,0.01,114.13422860591713
85,0.0051,6.009999999999999,multiplicative,0.01,117.16613022666517
95,0.0051,8.01,multiplicative,0.01,117.73820207175194
106,0.0101,0.01,multiplicative,2.01,118.66493260978845
56,0.0051,0.01,multiplicative,2.01,119.21419206065673
108,0.0101,0.01,multiplicative,6.009999999999999,119.37713075191442
147,0.0101,8.01,multiplicative,4.01,119.58964523225907
77,0.0051,4.01,multiplicative,4.01,119.96527940079622
127,0.0101,4.01,multiplicative,4.01,120.30849976670015
128,0.0101,4.01,multiplicative,6.009999999999999,120.51231722537676
96,0.0051,8.01,multiplicative,2.01,120.60444174898484
139,0.0101,6.009999999999999,multiplicative,8.01,120.64652985241952
98,0.0051,8.01,multiplicative,6.009999999999999,120.6534861327159
55,0.0051,0.01,multiplicative,0.01,120.70397353438436
89,0.0051,6.009999999999999,multiplicative,8.01,120.7051626617043
136,0.0101,6.009999999999999,multiplicative,2.01,120.75651411119182
135,0.0101,6.009999999999999,multiplicative,0.01,120.77899717779819
137,0.0101,6.009999999999999,multiplicative,4.01,120.81125337213348
129,0.0101,4.01,multiplicative,8.01,120.8328404871432
105,0.0101,0.01,multiplicative,0.01,120.92194531526282
138,0.0101,6.009999999999999,multiplicative,6.009999999999999,120.95143411916524
67,0.0051,2.01,multiplicative,4.01,120.98703747620945
76,0.0051,4.01,multiplicative,2.01,120.99470020460849
116,0.0101,2.01,multiplicative,2.01,121.03486433135944
118,0.0101,2.01,multiplicative,6.009999999999999,121.06442047487238
148,0.0101,8.01,multiplicative,6.009999999999999,121.06954298662768
59,0.0051,0.01,multiplicative,8.01,121.13502591191079
88,0.0051,6.009999999999999,multiplicative,6.009999999999999,121.15314635993708
145,0.0101,8.01,multiplicative,0.01,121.16353019736282
146,0.0101,8.01,multiplicative,2.01,121.17336470662505
109,0.0101,0.01,multiplicative,8.01,121.21788661610846
