,ds,yhat,price_pred
600,2022-12-18,0.00029120572999988547,0.01198548966009146
601,2022-12-19,0.0003146441020788921,0.011989260823723534
602,2022-12-20,0.0003378825447150963,0.011993311785679906
603,2022-12-21,0.00036105684635452505,0.01199764205301059
604,2022-12-22,0.00038442054878700256,0.012002254193152758
605,2022-12-23,0.00040749514622081574,0.012007145053480175
606,2022-12-24,0.00043067784527397914,0.0120123162648397
607,2022-12-25,0.00042478924817450424,0.012017418967634676
608,2022-12-26,0.00014216641728178694,0.012019127441034278
609,2022-12-27,0.0005007245589432624,0.012025145713321073
610,2022-12-28,0.0005238588008111153,0.012031445191734033
611,2022-12-29,0.0005472675253854457,0.012038029610970924
612,2022-12-30,0.0005702665255513601,0.012044894496291656
613,2022-12-31,0.000593422638764661,0.012052042209367286
