,ds,yhat,price_pred
1856,2022-12-10,0.08472077113420695,0.14186086162907957
1857,2022-12-11,0.08483047162003901,0.15389498542549948
1858,2022-12-12,0.08486829172087663,0.16695578994297083
1859,2022-12-13,0.08488127756965773,0.18112721069098162
1860,2022-12-14,0.08494778941486264,0.1965135668420606
1861,2022-12-15,0.08503640498407147,0.21322437409690645
1862,2022-12-16,0.08501682983577105,0.23135203442634195
1863,2022-12-17,0.08502896105465703,0.251023657551495
1864,2022-12-18,0.08513013839912462,0.27239333626030826
1865,2022-12-19,0.08516021487670951,0.2955904113072199
1866,2022-12-20,0.08516661804942678,0.32076484696609486
1867,2022-12-21,0.08522818433655327,0.3481030524720075
1868,2022-12-22,0.08531349837202964,0.37780094167237666
1869,2022-12-23,0.08529184471106517,0.4100242809211912
