,ds,yhat,price_pred
649,2022-12-10,-0.0040975025986459655,1.640712480281522
650,2022-12-11,-0.004143644570079205,1.6339139509215423
651,2022-12-12,-0.004190213353784747,1.6270675028654558
652,2022-12-13,-0.00411100509318157,1.6203786200742256
653,2022-12-14,-0.004270230545310803,1.6134592297958161
654,2022-12-15,-0.0042542047903780505,1.6065952438113391
655,2022-12-16,-0.004278527033666966,1.5997213826285315
656,2022-12-17,-0.004204083920943608,1.5929960196858333
657,2022-12-18,-0.0042510270820088495,1.5862241504646164
658,2022-12-19,-0.004298402165030563,1.5794059211420355
659,2022-12-20,-0.004216758723535754,1.572745947446056
660,2022-12-21,-0.004379677962157671,1.5658578266799537
661,2022-12-22,-0.004362843683178738,1.559026233752067
662,2022-12-23,-0.004387389894810222,1.5521861778083592
