,ds,yhat,price_pred
1858,2022-12-12,0.0004089526505293445,0.9898936730740395
1859,2022-12-13,0.0004059233544666643,0.9902954940343791
1860,2022-12-14,0.00040572890146091937,0.9906972855372954
1861,2022-12-15,0.000402957234241472,0.9910964941754461
1862,2022-12-16,0.0004026843917107054,0.9914955932643298
1863,2022-12-17,0.00039953155609536546,0.9918917270415684
1864,2022-12-18,0.00039722161087730687,0.9922857278711997
1865,2022-12-19,0.0003977764535861388,0.9926804357689765
1866,2022-12-20,0.0003947708906898122,0.9930723171087753
1867,2022-12-21,0.0003944709621297439,0.9934640553011697
1868,2022-12-22,0.00039164592476983903,0.9938531414498337
1869,2022-12-23,0.0003912056890831366,0.994241942452882
1870,2022-12-24,0.00038795492341136753,0.9946276635095187
1871,2022-12-25,0.00038545674425115523,0.9950110494504372
