Open,High,Low,Close,Volume,Dividends,Stock Splits
0.02515999972820282,0.03505999967455864,0.025005999952554703,0.03205300122499466,18716200,0.0,0.0
0.03221900016069412,0.033348001539707184,0.026450999081134796,0.027118999511003494,6766780,0.0,0.0
0.02689100056886673,0.029658999294042587,0.025684000924229622,0.02743699960410595,5532220,0.0,0.0
0.027480000630021095,0.027952000498771667,0.02259100042283535,0.023977000266313553,7280250,0.0,0.0
0.02436400018632412,0.02630000002682209,0.02349499985575676,0.025807999074459076,4419440,0.0,0.0
0.025797000154852867,0.026788000017404556,0.025342000648379326,0.02622999995946884,3033290,0.0,0.0
0.02611600048840046,0.027773000299930573,0.02526099979877472,0.026444999501109123,6858800,0.0,0.0
0.026582999154925346,0.02817000076174736,0.02565399929881096,0.027580000460147858,4888130,0.0,0.0
0.027142999693751335,0.027435999363660812,0.02518399991095066,0.025772999972105026,3578870,0.0,0.0
0.025597000494599342,0.027122000232338905,0.024747999384999275,0.0263689998537302,2930550,0.0,0.0
0.026242999359965324,0.028478000313043594,0.02558100037276745,0.028084000572562218,4725050,0.0,0.0
0.028152000159025192,0.03229999914765358,0.027612000703811646,0.02958099916577339,16172400,0.0,0.0
0.029587000608444214,0.029709000140428543,0.027403999119997025,0.02833000011742115,5836790,0.0,0.0
0.028398999944329262,0.029033999890089035,0.027891000732779503,0.02854900062084198,4938480,0.0,0.0
0.028540000319480896,0.02867799997329712,0.02744399942457676,0.02744399942457676,5132300,0.0,0.0
0.0274059996008873,0.028596999123692513,0.026962999254465103,0.02838199958205223,5502350,0.0,0.0
0.028324000537395477,0.03044700063765049,0.027746999636292458,0.03044700063765049,6156460,0.0,0.0
0.03043700009584427,0.039854999631643295,0.030117999762296677,0.03633200004696846,30527100,0.0,0.0
0.036619000136852264,0.05712699890136719,0.036619000136852264,0.050592999905347824,77777296,0.0,0.0
0.050627000629901886,0.13173000514507294,0.04794900119304657,0.11974400281906128,240338000,0.0,0.0
0.11823499947786331,0.14690600335597992,0.08143600076436996,0.08971799910068512,210624992,0.0,0.0
0.094930000603199,0.12830300629138947,0.094930000603199,0.11988300085067749,124345000,0.0,0.0
0.11662200093269348,0.1313520073890686,0.11303099989891052,0.1313520073890686,73657600,0.0,0.0
0.131632998585701,0.1388690024614334,0.1291320025920868,0.13235099613666534,56712600,0.0,0.0
0.13235099613666534,0.1392199993133545,0.12494499981403351,0.13180699944496155,46458900,0.0,0.0
0.1315460056066513,0.14594599604606628,0.12635000050067902,0.13586999475955963,76392704,0.0,0.0
0.13562500476837158,0.13640399277210236,0.12677699327468872,0.12748800218105316,50381100,0.0,0.0
0.1267479956150055,0.13285499811172485,0.11388599872589111,0.11783900111913681,75688800,0.0,0.0
0.11776600033044815,0.12417600303888321,0.10550100356340408,0.10550100356340408,71024600,0.0,0.0
0.10614199936389923,0.12072599679231644,0.09913600236177444,0.11546500027179718,70092400,0.0,0.0
0.11474499851465225,0.1386599987745285,0.1135609969496727,0.11960899829864502,63308600,0.0,0.0
0.11979400366544724,0.11979400366544724,0.1001330018043518,0.11028099805116653,46376600,0.0,0.0
0.10892699658870697,0.12138299643993378,0.10863800346851349,0.12138299643993378,39513900,0.0,0.0
0.12117700278759003,0.1380079984664917,0.11422199755907059,0.1338910013437271,60056800,0.0,0.0
0.13373899459838867,0.14185400307178497,0.12236800044775009,0.1342809945344925,61575000,0.0,0.0
0.1336670070886612,0.24075299501419067,0.13184300065040588,0.24075299501419067,309307008,0.0,0.0
0.23320899903774261,0.23320899903774261,0.18703199923038483,0.21346700191497803,207311008,0.0,0.0
0.21287499368190765,0.4471920132637024,0.20423300564289093,0.4046649932861328,581052032,0.0,0.0
0.3867749869823456,0.5924170017242432,0.378013014793396,0.5130109786987305,628142976,0.0,0.0
0.5119389891624451,0.5264959931373596,0.46740299463272095,0.5181980133056641,253463008,0.0,0.0
0.5202680230140686,0.58958899974823,0.5010830163955688,0.5312730073928833,279631008,0.0,0.0
0.5337049961090088,0.5337049961090088,0.44162100553512573,0.4861510097980499,182924000,0.0,0.0
0.49004900455474854,0.5236189961433411,0.4565269947052002,0.477851003408432,162926000,0.0,0.0
0.47897401452064514,0.47897401452064514,0.29364100098609924,0.407150000333786,150972992,0.0,0.0
0.4144200086593628,0.4503679871559143,0.3925670087337494,0.41402700543403625,88865000,0.0,0.0
0.41666099429130554,0.41666099429130554,0.34703901410102844,0.39002901315689087,67372304,0.0,0.0
0.39232999086380005,0.43970000743865967,0.3628070056438446,0.416363000869751,122194000,0.0,0.0
0.4135729968547821,0.4300859868526459,0.40560799837112427,0.42846500873565674,94896000,0.0,0.0
0.4271070063114166,0.43082699179649353,0.40109801292419434,0.41417598724365234,82067504,0.0,0.0
0.4120199978351593,0.4189339876174927,0.3678869903087616,0.4077009856700897,82263800,0.0,0.0
0.41045698523521423,0.5568789839744568,0.4039449989795685,0.5292990207672119,266403008,0.0,0.0
0.5283160209655762,0.7773849964141846,0.47155600786209106,0.6392430067062378,645155968,0.0,0.0
0.6425809860229492,0.7544460296630859,0.6422970294952393,0.719694972038269,305947008,0.0,0.0
0.7188469767570496,0.7300509810447693,0.6719409823417664,0.7286570072174072,150186000,0.0,0.0
0.7246760129928589,0.7946460247039795,0.6978560090065002,0.7825869917869568,289712000,0.0,0.0
0.7796810269355774,1.085669994354248,0.778577983379364,1.0796600580215454,657398016,0.0,0.0
1.0940300226211548,1.3272099494934082,1.0376499891281128,1.1141200065612793,593430016,0.0,0.0
1.1711499691009521,1.2524199485778809,0.9035030007362366,0.9995589852333069,508100000,0.0,0.0
