Open,High,Low,Close,Volume,Dividends,Stock Splits
0.21671299636363983,0.24823300540447235,0.19541099667549133,0.2239689975976944,3347920,0.0,0.0
0.22470000386238098,0.23127999901771545,0.1801609992980957,0.1876019984483719,2125460,0.0,0.0
0.1863979995250702,0.19768700003623962,0.16602599620819092,0.17976999282836914,2238980,0.0,0.0
0.17966699600219727,0.19837599992752075,0.14594799280166626,0.17089800536632538,5455200,0.0,0.0
0.1691170036792755,0.20501400530338287,0.16874299943447113,0.18307100236415863,2992650,0.0,0.0
0.18481500446796417,0.19996799528598785,0.1703999936580658,0.1881140023469925,2203410,0.0,0.0
0.18761299550533295,0.19351300597190857,0.1760299950838089,0.18613800406455994,1689780,0.0,0.0
0.18748199939727783,0.18844400346279144,0.16453100740909576,0.16976100206375122,1766160,0.0,0.0
0.16945500671863556,0.17153500020503998,0.15247699618339539,0.15964899957180023,2547360,0.0,0.0
0.15500900149345398,0.17791199684143066,0.15070199966430664,0.17087200284004211,1948470,0.0,0.0
0.17079800367355347,0.17381200194358826,0.15741600096225739,0.1623540073633194,1646620,0.0,0.0
0.16236600279808044,0.1662829965353012,0.15667200088500977,0.1621830016374588,1916880,0.0,0.0
0.16347600519657135,0.16800500452518463,0.1537960022687912,0.15497200191020966,1952710,0.0,0.0
0.1569799929857254,0.1745689958333969,0.1503179967403412,0.16851499676704407,2709660,0.0,0.0
0.1696549952030182,0.19033800065517426,0.15708500146865845,0.16438399255275726,3325760,0.0,0.0
0.16531699895858765,0.1933789998292923,0.15592700242996216,0.1929209977388382,3763260,0.0,0.0
0.1928109973669052,0.19324199855327606,0.1745939999818802,0.18095900118350983,2292830,0.0,0.0
0.1834920048713684,0.1859229952096939,0.17001700401306152,0.182888001203537,1860700,0.0,0.0
0.182888001203537,0.1855420023202896,0.1719069927930832,0.1841679960489273,4242550,0.0,0.0
0.18682099878787994,0.1921350061893463,0.17558600008487701,0.17642399668693542,5251760,0.0,0.0
