,ds,yhat,price_pred
789,2022-12-12,-0.006164812435734734,0.01777672999451219
790,2022-12-13,-0.0062035163262874685,0.017666451759763228
791,2022-12-14,-0.00623790138046163,0.01755625017594314
792,2022-12-15,-0.006275198857074167,0.017446081214904555
793,2022-12-16,-0.006312573608333059,0.017335951543058514
794,2022-12-17,-0.006348057203125793,0.017225901930992563
795,2022-12-18,-0.006386801572041664,0.017115883513459863
796,2022-12-19,-0.006421725435416237,0.017005970008951855
797,2022-12-20,-0.0064605101931084945,0.016896102766365325
798,2022-12-21,-0.006494834336654675,0.01678636537796269
799,2022-12-22,-0.00653223498663733,0.016676712894742284
800,2022-12-23,-0.006569764063936429,0.01656715082566182
801,2022-12-24,-0.006605377040605759,0.01645771854796974
802,2022-12-25,-0.006644442926770691,0.0163483661763729
