,ds,yhat,price_pred
1531,2022-12-18,-0.00012375863613144718,0.999896266045979
1532,2022-12-19,-0.0001239395330278754,0.999772339369689
1533,2022-12-20,-0.00012410098099483323,0.9996482666416018
1534,2022-12-21,-0.00012428805061930802,0.9995240223072359
1535,2022-12-22,-0.00012446468578585626,0.999399616863864
1536,2022-12-23,-0.0001246464987260139,0.9992750452007938
1537,2022-12-24,-0.00012481558329998366,0.99915032010315
1538,2022-12-25,-0.0001249944067030684,0.9990254319016815
1539,2022-12-26,-0.00012518085948078433,0.9989003730394729
1540,2022-12-27,-0.00012534627657544796,0.9987751645970425
1541,2022-12-28,-0.00012553580736741232,0.9986497825503763
1542,2022-12-29,-0.00012571501972923337,0.9985242372732603
1543,2022-12-30,-0.00012589964737005164,0.9983985234238972
1544,2022-12-31,-0.00012607155764010223,0.9982726537669036
