,changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,holidays_prior_scale,error
18,0.0001,0.01,multiplicative,8.01,0.05886212599105897
11,0.0001,0.01,multiplicative,1.01,0.05887623510986208
17,0.0001,0.01,multiplicative,7.01,0.05887714673830265
12,0.0001,0.01,multiplicative,2.01,0.05887743479180752
14,0.0001,0.01,multiplicative,4.01,0.05887760581200167
13,0.0001,0.01,multiplicative,3.01,0.05887774118702454
16,0.0001,0.01,multiplicative,6.01,0.05887809230488296
19,0.0001,0.01,multiplicative,9.01,0.05887907802487595
15,0.0001,0.01,multiplicative,5.01,0.05888125566969705
10,0.0001,0.01,multiplicative,0.01,0.060240705470964155
129,0.0001,6.01,additive,9.01,0.06373536029905268
374,0.0051,8.01,multiplicative,4.01,0.06425624258094254
234,0.0051,1.01,multiplicative,4.01,0.0642916574678912
125,0.0001,6.01,additive,5.01,0.06455576937946035
149,0.0001,7.01,additive,9.01,0.06535032677598919
102,0.0001,5.01,additive,2.01,0.06583107022855969
109,0.0001,5.01,additive,9.01,0.06617952027240318
238,0.0051,1.01,multiplicative,8.01,0.0663273384077392
140,0.0001,7.01,additive,0.01,0.06665166928535415
142,0.0001,7.01,additive,2.01,0.0666686699252729
353,0.0051,7.01,multiplicative,3.01,0.06714057190088454
62,0.0001,3.01,additive,2.01,0.06738531116961018
127,0.0001,6.01,additive,7.01,0.06772899887433993
389,0.0051,9.01,additive,9.01,0.06811102798975753
145,0.0001,7.01,additive,5.01,0.068327085011491
219,0.0051,0.01,multiplicative,9.01,0.06843783438786824
497,0.0101,4.01,multiplicative,7.01,0.06897845264008633
328,0.0051,6.01,additive,8.01,0.06899990133997679
299,0.0051,4.01,multiplicative,9.01,0.06910170731836066
260,0.0051,3.01,additive,0.01,0.06924825158305434
265,0.0051,3.01,additive,5.01,0.06932353427216272
276,0.0051,3.01,multiplicative,6.01,0.06936359403286144
397,0.0051,9.01,multiplicative,7.01,0.06971290743129999
256,0.0051,2.01,multiplicative,6.01,0.0697992859422435
356,0.0051,7.01,multiplicative,6.01,0.06980019867160106
381,0.0051,9.01,additive,1.01,0.06992335311356926
264,0.0051,3.01,additive,4.01,0.07025582578322043
249,0.0051,2.01,additive,9.01,0.07051917745589269
331,0.0051,6.01,multiplicative,1.01,0.07098614266088923
382,0.0051,9.01,additive,2.01,0.07103161348367736
315,0.0051,5.01,multiplicative,5.01,0.07103894612468352
122,0.0001,6.01,additive,2.01,0.07118816373250454
63,0.0001,3.01,additive,3.01,0.07121585574731042
286,0.0051,4.01,additive,6.01,0.07122025069326114
216,0.0051,0.01,multiplicative,6.01,0.07124752575388085
528,0.0101,6.01,additive,8.01,0.07125056260393621
34,0.0001,1.01,multiplicative,4.01,0.07127687975512281
317,0.0051,5.01,multiplicative,7.01,0.07129240641469466
273,0.0051,3.01,multiplicative,3.01,0.07130548548257962
296,0.0051,4.01,multiplicative,6.01,0.07138091692795509
252,0.0051,2.01,multiplicative,2.01,0.07138944965937548
246,0.0051,2.01,additive,6.01,0.07141344264709824
180,0.0001,9.01,additive,0.01,0.07142950335444626
259,0.0051,2.01,multiplicative,9.01,0.07154815061647311
272,0.0051,3.01,multiplicative,2.01,0.07155595815510125
287,0.0051,4.01,additive,7.01,0.07156991467378165
387,0.0051,9.01,additive,7.01,0.0715877467587283
573,0.0101,8.01,multiplicative,3.01,0.07159651851220093
588,0.0101,9.01,additive,8.01,0.07161420727972205
590,0.0101,9.01,multiplicative,0.01,0.07166696433147608
301,0.0051,5.01,additive,1.01,0.07177947822973937
209,0.0051,0.01,additive,9.01,0.07182961682119932
399,0.0051,9.01,multiplicative,9.01,0.0719213724290283
385,0.0051,9.01,additive,5.01,0.07194101311291676
447,0.0101,2.01,additive,7.01,0.07199745237222116
302,0.0051,5.01,additive,2.01,0.07200363286288834
