,ds,yhat,price_pred
781,2022-12-09,0.047955639707867176,0.027686987034778874
782,2022-12-10,0.07666580166956641,0.028445509487333792
783,2022-12-11,0.05455405415181033,0.027861317138303563
784,2022-12-12,0.07239527756647215,0.028332682244467822
785,2022-12-13,0.0880934892880867,0.02874742898367781
786,2022-12-14,0.1207117163058781,0.02960920251141112
787,2022-12-15,0.0940593161679821,0.028905046124343657
788,2022-12-16,0.10004202014111455,0.02906310915779726
789,2022-12-17,0.1365741807302415,0.030028288806876278
790,2022-12-18,0.12105719152570117,0.02961832996640029
791,2022-12-19,0.1440859649644598,0.03022675013941783
792,2022-12-20,0.16341815927797174,0.03073750669535491
793,2022-12-21,0.1980082621020536,0.03165137718007218
794,2022-12-22,0.17159816752008905,0.030953622505568996
