,ds,yhat,price_pred
498,2022-12-09,-0.007167008313923771,0.22420949566088585
499,2022-12-10,-0.00319228873964348,0.22510709866018727
500,2022-12-11,-0.02281632193600472,0.220675442356828
501,2022-12-12,-0.023483168578129883,0.2205248497087532
502,2022-12-13,-0.0162793124946431,0.2221516821698192
503,2022-12-14,-0.005268612355320052,0.22463820663645523
504,2022-12-15,-0.004943453989431729,0.2247116365021388
505,2022-12-16,-0.007416307667941636,0.2241531968846556
506,2022-12-17,-0.003441588093670616,0.22505079988395493
507,2022-12-18,-0.02306562129003059,0.22061914358059598
508,2022-12-19,-0.02373246793213253,0.2204685509325264
509,2022-12-20,-0.01652861184870267,0.22209538339357954
510,2022-12-21,-0.005517911709339745,0.22458190786022458
511,2022-12-22,-0.005192753343444078,0.22465533772590981
