,ds,yhat,price_pred
825,2022-12-18,0.0018424974709162969,0.12653971606970102
826,2022-12-19,0.0018404196947394028,0.12677260225532244
827,2022-12-20,0.0018458336076867092,0.12700660338509923
828,2022-12-21,0.0018321482733443986,0.12723929831419456
829,2022-12-22,0.0018408018439572899,0.12747352064915515
830,2022-12-23,0.001839253250407877,0.12770797673635004
831,2022-12-24,0.0018411829164302945,0.12794311048140888
832,2022-12-25,0.001833418227952959,0.1281776837123065
833,2022-12-26,0.0018291977438888384,0.12841214604216997
834,2022-12-27,0.0018324788863650669,0.12864745858854507
835,2022-12-28,0.0018166120967295328,0.12888116111803052
836,2022-12-29,0.0018225597318257455,0.1291160547324752
837,2022-12-30,0.0018183070507340191,0.1293508273651582
838,2022-12-31,0.0018174053760457074,0.1295859102542076
