,changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,holidays_prior_scale,error
136,0.0101,6.009999999999999,multiplicative,2.01,76897130921.90067
149,0.0101,8.01,multiplicative,8.01,184064289440.76288
148,0.0101,8.01,multiplicative,6.009999999999999,207208414659.5253
145,0.0101,8.01,multiplicative,0.01,226156346235.92892
146,0.0101,8.01,multiplicative,2.01,383350204488.44684
137,0.0101,6.009999999999999,multiplicative,4.01,434260644293.5472
147,0.0101,8.01,multiplicative,4.01,488662862163.91736
109,0.0101,0.01,multiplicative,8.01,5349375957745293.0
59,0.0051,0.01,multiplicative,8.01,5350339716228184.0
108,0.0101,0.01,multiplicative,6.009999999999999,5353970076667307.0
58,0.0051,0.01,multiplicative,6.009999999999999,5354983441027267.0
107,0.0101,0.01,multiplicative,4.01,5356757811057928.0
57,0.0051,0.01,multiplicative,4.01,5357821437889013.0
106,0.0101,0.01,multiplicative,2.01,5358108835643301.0
105,0.0101,0.01,multiplicative,0.01,5358499790271413.0
56,0.0051,0.01,multiplicative,2.01,5359218783696278.0
55,0.0051,0.01,multiplicative,0.01,5359623830963232.0
104,0.0101,0.01,additive,8.01,5383592100283511.0
103,0.0101,0.01,additive,6.009999999999999,5383650579258339.0
102,0.0101,0.01,additive,4.01,5383833964016545.0
101,0.0101,0.01,additive,2.01,5384726836525959.0
54,0.0051,0.01,additive,8.01,5384796761437220.0
53,0.0051,0.01,additive,6.009999999999999,5384857276934130.0
52,0.0051,0.01,additive,4.01,5385042518916488.0
51,0.0051,0.01,additive,2.01,5385944676192009.0
100,0.0101,0.01,additive,0.01,5599865858432655.0
50,0.0051,0.01,additive,0.01,5600981993338188.0
60,0.0051,2.01,additive,0.01,1.1067212759092614e+16
110,0.0101,2.01,additive,0.01,1.1122036072284508e+16
90,0.0051,8.01,additive,0.01,1.116012885777264e+16
80,0.0051,6.009999999999999,additive,0.01,1.1198491126068024e+16
70,0.0051,4.01,additive,0.01,1.1304099558777632e+16
120,0.0101,4.01,additive,0.01,1.13657263621885e+16
130,0.0101,6.009999999999999,additive,0.01,1.147990688509361e+16
140,0.0101,8.01,additive,0.01,1.149332004034264e+16
61,0.0051,2.01,additive,2.01,1.1532683462556506e+16
63,0.0051,2.01,additive,6.009999999999999,1.168174764731631e+16
114,0.0101,2.01,additive,8.01,1.1745137504079144e+16
122,0.0101,4.01,additive,4.01,1.1746961509767702e+16
71,0.0051,4.01,additive,2.01,1.1752979026645342e+16
81,0.0051,6.009999999999999,additive,2.01,1.1754348350753624e+16
