,changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,holidays_prior_scale,error
496,0.0101,4.01,multiplicative,6.01,67.91316441592062
552,0.0101,7.01,multiplicative,2.01,70.35518155335045
531,0.0101,6.01,multiplicative,1.01,71.2440792195389
596,0.0101,9.01,multiplicative,6.01,71.2932663362319
472,0.0101,3.01,multiplicative,2.01,72.13119640458444
475,0.0101,3.01,multiplicative,5.01,72.60805176280707
574,0.0101,8.01,multiplicative,4.01,72.97892135524489
458,0.0101,2.01,multiplicative,8.01,73.88554795121779
532,0.0101,6.01,multiplicative,2.01,74.23202929525152
459,0.0101,2.01,multiplicative,9.01,74.2436893120574
559,0.0101,7.01,multiplicative,9.01,74.30528233310939
451,0.0101,2.01,multiplicative,1.01,74.76175947955704
558,0.0101,7.01,multiplicative,8.01,75.25079929189764
572,0.0101,8.01,multiplicative,2.01,75.45835259956634
534,0.0101,6.01,multiplicative,4.01,75.49730120592187
494,0.0101,4.01,multiplicative,4.01,75.54532424957341
436,0.0101,1.01,multiplicative,6.01,75.56787037374535
536,0.0101,6.01,multiplicative,6.01,75.95064309530045
577,0.0101,8.01,multiplicative,7.01,75.96007365780294
499,0.0101,4.01,multiplicative,9.01,75.97971793888333
495,0.0101,4.01,multiplicative,5.01,76.289171877401
511,0.0101,5.01,multiplicative,1.01,76.30991514071701
538,0.0101,6.01,multiplicative,8.01,76.58936100186916
453,0.0101,2.01,multiplicative,3.01,76.95231322301665
431,0.0101,1.01,multiplicative,1.01,77.11443587208424
573,0.0101,8.01,multiplicative,3.01,77.25441792196101
513,0.0101,5.01,multiplicative,3.01,77.58186159114767
512,0.0101,5.01,multiplicative,2.01,77.81033021204044
599,0.0101,9.01,multiplicative,9.01,78.16653525227781
437,0.0101,1.01,multiplicative,7.01,78.19199740113582
439,0.0101,1.01,multiplicative,9.01,78.69768509088307
579,0.0101,8.01,multiplicative,9.01,78.70968945313847
555,0.0101,7.01,multiplicative,5.01,78.95337943814717
433,0.0101,1.01,multiplicative,3.01,78.96716638833753
594,0.0101,9.01,multiplicative,4.01,79.04511643598079
516,0.0101,5.01,multiplicative,6.01,79.1545244297042
490,0.0101,4.01,multiplicative,0.01,79.17279021148538
575,0.0101,8.01,multiplicative,5.01,79.3559000662521
498,0.0101,4.01,multiplicative,8.01,79.35675386116681
438,0.0101,1.01,multiplicative,8.01,79.44925722446351
570,0.0101,8.01,multiplicative,0.01,79.55625872458467
452,0.0101,2.01,multiplicative,2.01,79.92559764198357
434,0.0101,1.01,multiplicative,4.01,80.0135271585864
478,0.0101,3.01,multiplicative,8.01,80.09964322501091
576,0.0101,8.01,multiplicative,6.01,80.25881047780825
592,0.0101,9.01,multiplicative,2.01,80.53815393683021
554,0.0101,7.01,multiplicative,4.01,80.83984586826456
519,0.0101,5.01,multiplicative,9.01,80.85920786968087
571,0.0101,8.01,multiplicative,1.01,81.12612198928115
435,0.0101,1.01,multiplicative,5.01,81.14059842579987
556,0.0101,7.01,multiplicative,6.01,81.14743193337218
593,0.0101,9.01,multiplicative,3.01,81.20994076033378
537,0.0101,6.01,multiplicative,7.01,81.24973498517501
491,0.0101,4.01,multiplicative,1.01,81.53382557819582
470,0.0101,3.01,multiplicative,0.01,81.64905363743738
598,0.0101,9.01,multiplicative,8.01,81.96507750490434
479,0.0101,3.01,multiplicative,9.01,81.97513253449029
539,0.0101,6.01,multiplicative,9.01,82.49506172180189
595,0.0101,9.01,multiplicative,5.01,82.52378593093174
432,0.0101,1.01,multiplicative,2.01,82.5531972670275
474,0.0101,3.01,multiplicative,4.01,82.71520229514967
551,0.0101,7.01,multiplicative,1.01,82.90655778301681
476,0.0101,3.01,multiplicative,6.01,82.92252531600694
