,changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,holidays_prior_scale,error
160,0.0001,8.01,additive,0.01,101.90362146934194
180,0.0001,9.01,additive,0.01,101.90398523435815
120,0.0001,6.01,additive,0.01,101.90407017412785
140,0.0001,7.01,additive,0.01,101.90407037245022
80,0.0001,4.01,additive,0.01,101.90551124110429
100,0.0001,5.01,additive,0.01,101.90557900471136
60,0.0001,3.01,additive,0.01,101.90558811986462
40,0.0001,2.01,additive,0.01,101.90582035399362
20,0.0001,1.01,additive,0.01,101.90649092126536
105,0.0001,5.01,additive,5.01,101.90945622411787
61,0.0001,3.01,additive,1.01,101.90951855984444
102,0.0001,5.01,additive,2.01,101.90952241009273
125,0.0001,6.01,additive,5.01,101.90953634614758
126,0.0001,6.01,additive,6.01,101.90953708965439
83,0.0001,4.01,additive,3.01,101.90954022002697
103,0.0001,5.01,additive,3.01,101.90954604179592
41,0.0001,2.01,additive,1.01,101.90958668816778
188,0.0001,9.01,additive,8.01,101.90960623742599
89,0.0001,4.01,additive,9.01,101.90962469831243
85,0.0001,4.01,additive,5.01,101.90965977860556
104,0.0001,5.01,additive,4.01,101.90966497638455
86,0.0001,4.01,additive,6.01,101.90966736495093
109,0.0001,5.01,additive,9.01,101.90966826012935
107,0.0001,5.01,additive,7.01,101.90967743251623
87,0.0001,4.01,additive,7.01,101.90967770073125
88,0.0001,4.01,additive,8.01,101.90968528398653
69,0.0001,3.01,additive,9.01,101.90969147008485
63,0.0001,3.01,additive,3.01,101.90969517916169
64,0.0001,3.01,additive,4.01,101.90970791212963
67,0.0001,3.01,additive,7.01,101.90971737906438
108,0.0001,5.01,additive,8.01,101.90971891018981
106,0.0001,5.01,additive,6.01,101.90972506495419
186,0.0001,9.01,additive,6.01,101.90972979418515
82,0.0001,4.01,additive,2.01,101.90973149808976
68,0.0001,3.01,additive,8.01,101.90973363682892
65,0.0001,3.01,additive,5.01,101.90973423707533
66,0.0001,3.01,additive,6.01,101.9097479587966
84,0.0001,4.01,additive,4.01,101.90975388632614
123,0.0001,6.01,additive,3.01,101.9097729293379
62,0.0001,3.01,additive,2.01,101.90977950059617
129,0.0001,6.01,additive,9.01,101.90984183890372
127,0.0001,6.01,additive,7.01,101.90985701663463
128,0.0001,6.01,additive,8.01,101.90986435827104
44,0.0001,2.01,additive,4.01,101.90986462785149
189,0.0001,9.01,additive,9.01,101.90986660262155
45,0.0001,2.01,additive,5.01,101.909875044943
162,0.0001,8.01,additive,2.01,101.9098776930933
124,0.0001,6.01,additive,4.01,101.90987817318205
163,0.0001,8.01,additive,3.01,101.90987836673408
46,0.0001,2.01,additive,6.01,101.90988384254791
122,0.0001,6.01,additive,2.01,101.90990472382799
47,0.0001,2.01,additive,7.01,101.90991219878407
187,0.0001,9.01,additive,7.01,101.90991735843517
147,0.0001,7.01,additive,7.01,101.90992114649225
148,0.0001,7.01,additive,8.01,101.90992158829944
144,0.0001,7.01,additive,4.01,101.90992202631605
166,0.0001,8.01,additive,6.01,101.9099227032243
146,0.0001,7.01,additive,6.01,101.90992285221824
149,0.0001,7.01,additive,9.01,101.90992324478474
141,0.0001,7.01,additive,1.01,101.90992365917178
49,0.0001,2.01,additive,9.01,101.90992403159598
145,0.0001,7.01,additive,5.01,101.90992403638967
142,0.0001,7.01,additive,2.01,101.90992565933865
143,0.0001,7.01,additive,3.01,101.90992824997024
164,0.0001,8.01,additive,4.01,101.90993166432544
42,0.0001,2.01,additive,2.01,101.90993284636666
