,ds,yhat,price_pred
718,2022-12-17,-0.0037350763195401187,0.010503621043570058
719,2022-12-18,-0.0036586592262618702,0.010465191873529843
720,2022-12-19,-0.0038202185629288778,0.010425212553269971
721,2022-12-20,-0.003729375501368181,0.01038633302097725
722,2022-12-21,-0.0039033403386659277,0.010345791628325652
723,2022-12-22,-0.003827290342821897,0.010306195279937714
724,2022-12-23,-0.003842571668302084,0.010266592985947037
725,2022-12-24,-0.0040229639764028,0.010225290852204182
726,2022-12-25,-0.003937024228592364,0.01018503363437465
727,2022-12-26,-0.004107937233543497,0.010143194155483109
728,2022-12-27,-0.004007632132427428,0.010102543964660144
729,2022-12-28,-0.004191505341169191,0.010060199097672874
730,2022-12-29,-0.004106892127329264,0.010018882945199276
731,2022-12-30,-0.004120390400501084,0.009977601236088133
