,ds,yhat,price_pred
1501,2022-12-10,0.006756418709535743,0.24257091151181717
1502,2022-12-11,0.005803644785026971,0.24397870691741197
1503,2022-12-12,0.012146629555425822,0.24694222588974957
1504,2022-12-13,0.008723559629297863,0.24909644112229035
1505,2022-12-14,0.015635276219599703,0.2529911327845566
1506,2022-12-15,0.007198108112483132,0.2548121903098394
1507,2022-12-16,0.019500612584423975,0.2597811841148601
1508,2022-12-17,0.011079572215677892,0.26265944850453504
1509,2022-12-18,0.009805731099074637,0.26523501642720176
1510,2022-12-19,0.015801854286926414,0.2694262215085749
1511,2022-12-20,0.012011224961470317,0.27266236046563336
1512,2022-12-21,0.01853994497635362,0.2777175056257889
1513,2022-12-22,0.00970969758492897,0.2804140586194561
1514,2022-12-23,0.0216144212768164,0.28647504621439895
