,ds,yhat,price_pred
1797,2022-12-18,0.22025436294697825,0.003825497293464877
1798,2022-12-19,0.22052007218641437,0.004669096232768685
1799,2022-12-20,0.2204873163648508,0.005698572730981087
1800,2022-12-21,0.22071146127381797,0.006956313045611054
1801,2022-12-22,0.22091101713444197,0.00849303923602258
1802,2022-12-23,0.22085957073035056,0.010368808235886552
1803,2022-12-24,0.22104823164062604,0.012660814960650033
1804,2022-12-25,0.22146083666217573,0.015464689634660581
1805,2022-12-26,0.2217334652255557,0.018893728855991606
1806,2022-12-27,0.22169789886972274,0.023082428845179196
1807,2022-12-28,0.2219160285228301,0.02820478978316218
1808,2022-12-29,0.2221055848571782,0.03446923111372518
1809,2022-12-30,0.22203906068024232,0.0421227468125869
1810,2022-12-31,0.222209929109611,0.05148283939571393
