Date,Actual,Forecast
2017-11-09,-0.06741068978776144,
2017-11-10,-0.06741068978776144,
2017-11-11,0.05155507049719543,
2017-11-12,-0.0215234166001792,
2017-11-13,0.028605993401674246,
2017-11-14,0.06603710680612629,
2017-11-15,-0.012658841109222885,
2017-11-16,-0.007298432124233423,
2017-11-17,0.0044421110914172335,
2017-11-18,0.04578297589756475,
2017-11-19,0.01948720650012503,
2017-11-20,0.03483214668306278,
2017-11-21,-0.017257954953682764,
2017-11-22,0.0561902076442764,
2017-11-23,0.07753532472207425,
2017-11-24,0.15785079208313424,
2017-11-25,-0.018182374319202,
2017-11-26,0.010839042938341592,
2017-11-27,0.019147995398503648,
2017-11-28,-0.015515613992209687,
2017-11-29,-0.09595856441637107,
2017-11-30,0.04582444207233105,
2017-12-01,0.043447519601349516,
2017-12-02,-0.006625376948076078,
2017-12-03,0.005187176307693608,
2017-12-04,0.009339884498408058,
2017-12-05,-0.014723405166720771,
2017-12-06,-0.07488542099779771,
2017-12-07,0.013579420408984078,
2017-12-08,0.04977582567533467,
2017-12-09,0.03831100972587986,
2017-12-10,-0.06711905104721572,
2017-12-11,0.16620214263694977,
2017-12-12,0.2645807079346558,
2017-12-13,0.07880496345654286,
2017-12-14,-0.009890973138668269,
2017-12-15,-0.016337625608002115,
2017-12-16,0.01718317003144998,
2017-12-17,0.034136289166496026,
2017-12-18,0.10371199899627581,
2017-12-19,0.04049352569353082,
2017-12-20,-0.009357504000245709,
2017-12-21,0.0024136534498566675,
2017-12-22,-0.1780655138721301,
2017-12-23,0.0659796691768928,
2017-12-24,-0.0350840546638479,
2017-12-25,0.1032718859121593,
2017-12-26,0.010448758247111112,
2017-12-27,-0.014207168670750336,
2017-12-28,-0.03384576413482587,
2017-12-29,0.022480939531120514,
2017-12-30,-0.04821569483587351,
2017-12-31,0.05503738701798966,
2018-01-01,0.021021972908733533,
2018-01-02,0.14470236473009224,
2018-01-03,0.08850306368278194,
2018-01-04,0.018906875229661724,
2018-01-05,0.017124678295504125,
2018-01-06,0.04406054233517298,
2018-01-07,0.10702901513492269,
2018-01-08,-0.004023703765806075,
2018-01-09,0.13165520890217386,
2018-01-10,-0.033791407724088396,
2018-01-11,-0.08033786441778834,
2018-01-12,0.10240438118388306,
2018-01-13,0.09677984409284934,
2018-01-14,-0.021232883717632767,
2018-01-15,-0.05476413333357155,
2018-01-16,-0.1844000359430501,
2018-01-17,-0.037430310242511755,
2018-01-18,0.02172051200086278,
2018-01-19,0.002721220335564878,
2018-01-20,0.11168323698851568,
2018-01-21,-0.09139078572320014,
2018-01-22,-0.04413188916371513,
2018-01-23,-0.01697566502561354,
2018-01-24,0.07356407599377568,
2018-01-25,-0.002597328929434206,
2018-01-26,-0.0008143569100351744,
2018-01-27,0.04918629242893857,
2018-01-28,0.1255025158458094,
2018-01-29,-0.051083076311750575,
2018-01-30,-0.09407454738556376,
2018-01-31,0.04404699102430554,
2018-02-01,-0.07289572234891606,
2018-02-02,-0.11671125431276863,
2018-02-03,0.052669578780531134,
2018-02-04,-0.13416434481221196,
2018-02-05,-0.16381210682223524,
2018-02-06,0.13635774150215973,
2018-02-07,-0.04545834775929625,
2018-02-08,0.08022927163784144,
2018-02-09,0.08077453830337444,
2018-02-10,-0.02653121513593726,
2018-02-11,-0.0531778340118092,
2018-02-12,0.06634301285442423,
2018-02-13,-0.026992962429639222,
2018-02-14,0.0926379625188114,
2018-02-15,0.01452534206013456,
2018-02-16,0.007720591228886686,
2018-02-17,0.03167194539964835,
2018-02-18,-0.05152776646470214,
2018-02-19,0.02158622791762088,
2018-02-20,-0.051378130406813494,
2018-02-21,-0.05070519909053717,
2018-02-22,-0.043679181095690245,
2018-02-23,0.06316586437308924,
2018-02-24,-0.02739448259759092,
2018-02-25,0.0051099419228730625,
2018-02-26,0.029006528040185664,
2018-02-27,0.010295476532552472,
2018-02-28,-0.02626318896272517,
2018-03-01,0.019879628136155958,
2018-03-02,-0.017595717322276716,
2018-03-03,0.0004340863955869523,
2018-03-04,0.01102744693506641,
2018-03-05,-0.014992832218705066,
2018-03-06,-0.04302883891829412,
2018-03-07,-0.07848695454027577,
2018-03-08,-0.06407146591767099,
2018-03-09,0.03451624340431536,
2018-03-10,-0.057655477552551515,
2018-03-11,0.05306377124732298,
2018-03-12,-0.03249927897511695,
2018-03-13,-0.012865916723930004,
2018-03-14,-0.11078896427179907,
2018-03-15,-0.004862515380726684,
2018-03-16,-0.015766296694008974,
2018-03-17,-0.08125275926545106,
2018-03-18,-0.025570815783310774,
2018-03-19,0.033569541026134075,
2018-03-20,0.0008064552378423961,
2018-03-21,0.008178771365865423,
2018-03-22,-0.03921793394779349,
2018-03-23,-0.00015380304027901026,
2018-03-24,-0.024424625935317246,
2018-03-25,-0.004087916108852063,
2018-03-26,-0.06549084636197922,
2018-03-27,-0.08130403319548385,
2018-03-28,-0.008524481773869996,
2018-03-29,-0.1351419308559343,
2018-03-30,0.022481144146713428,
2018-03-31,0.004591498103849512,
2018-04-01,-0.04250147196893139,
2018-04-02,0.017960662634068703,
2018-04-03,0.07884587834793066,
2018-04-04,-0.08719265047673075,
2018-04-05,0.007066206359080507,
2018-04-06,-0.03378369016223137,
2018-04-07,0.040587632635895154,
2018-04-08,0.0394327754170789,
2018-04-09,-0.004948701775378983,
2018-04-10,0.03943785464319349,
2018-04-11,0.03934163430373627,
2018-04-12,0.1449365906491631,
2018-04-13,-0.0004179489349483978,
2018-04-14,0.01774384148584729,
2018-04-15,0.060269901635369605,
2018-04-16,-0.038658914531133126,
2018-04-17,-0.016146021929917542,
2018-04-18,0.04353797911999946,
2018-04-19,0.08212819907740543,
2018-04-20,0.08422251964765093,
2018-04-21,-0.01676578848135657,
2018-04-22,0.027197061900279706,
2018-04-23,0.03326792006009871,
2018-04-24,0.10210917951507215,
2018-04-25,-0.13096230187716207,
2018-04-26,0.07700970427778464,
2018-04-27,-0.023803294877472347,
2018-04-28,0.056637070638428266,
2018-04-29,0.007610312300805777,
2018-04-30,-0.027518498442315686,
2018-05-01,0.0055065422076368,
2018-05-02,0.020094640725412782,
2018-05-03,0.13445998574023377,
