Date,Actual,Forecast
2017-11-09,-0.13086611299470563,
2017-11-10,-0.13086611299470563,
2017-11-11,0.09590443718595476,
2017-11-12,-0.23191738224338398,
2017-11-13,0.10686404387325332,
2017-11-14,0.12233199598396638,
2017-11-15,-0.0017855957948452739,
2017-11-16,-0.015500846420107961,
2017-11-17,-0.10182387138537208,
2017-11-18,0.023660403058717305,
2017-11-19,0.05860639483361196,
2017-11-20,-0.0270944950653339,
2017-11-21,0.03145435035598343,
2017-11-22,0.03017412826203114,
2017-11-23,-0.027689459665531158,
2017-11-24,0.040412690503122795,
2017-11-25,0.07933654078855357,
2017-11-26,-0.00879601011229636,
2017-11-27,-0.008331578606560752,
2017-11-28,-0.01640372082813646,
2017-11-29,-0.19021014474581766,
2017-11-30,0.07090622199571395,
2017-12-01,0.03631281848040402,
2017-12-02,-0.04558642991092077,
2017-12-03,0.012217171034388574,
2017-12-04,0.16410280465695615,
2017-12-05,0.11117653920882131,
2017-12-06,-0.0499401214292583,
2017-12-07,-0.17994564733186014,
2017-12-08,0.04246726163001835,
2017-12-09,-0.04055493364634222,
2017-12-10,-0.07755416993850239,
2017-12-11,0.16831677922975485,
2017-12-12,0.09527797378842662,
2017-12-13,0.20083509451974857,
2017-12-14,0.08283298895724167,
2017-12-15,-0.0983953505166889,
2017-12-16,0.06978259224245309,
2017-12-17,0.09715872367450173,
2017-12-18,0.20929770752043297,
2017-12-19,-0.035138975340720746,
2017-12-20,-0.024249336417354606,
2017-12-21,0.09147845009918831,
2017-12-22,-0.22785865469738642,
2017-12-23,0.1269560481607408,
2017-12-24,0.026588521797858977,
2017-12-25,0.22446936238478443,
2017-12-26,-0.038065252044314324,
2017-12-27,0.09356775425758679,
2017-12-28,-0.07115981781978664,
2017-12-29,0.09994299339852031,
2017-12-30,-0.11611802520905345,
2017-12-31,0.2174145553752853,
2018-01-01,0.40576554642824103,
2018-01-02,0.08257789082278832,
2018-01-03,-0.08253719073464494,
2018-01-04,0.25135772830578906,
2018-01-05,0.012075939882121745,
2018-01-06,0.02623694669294241,
2018-01-07,0.03502930982985575,
2018-01-08,-0.06024659594925863,
2018-01-09,-0.06791697078457093,
2018-01-10,0.005030387717321005,
2018-01-11,-0.10951530717746616,
2018-01-12,0.8868848859514196,
2018-01-13,-0.06804949133626048,
2018-01-14,0.03851750300733192,
2018-01-15,-0.18427203190588093,
2018-01-16,-0.30044987974992177,
2018-01-17,-0.06591293566019585,
2018-01-18,0.10670150961773617,
2018-01-19,0.16954228511678493,
