,changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,holidays_prior_scale,error
28,0.0001,4.01,multiplicative,6.009999999999999,121.97977686903462
125,0.0101,4.01,multiplicative,0.01,128.00497936212352
75,0.0051,4.01,multiplicative,0.01,128.01003822373744
85,0.0051,6.009999999999999,multiplicative,0.01,129.19732494773694
65,0.0051,2.01,multiplicative,0.01,129.37141441014265
95,0.0051,8.01,multiplicative,0.01,134.1182314783055
115,0.0101,2.01,multiplicative,0.01,134.25572311205215
129,0.0101,4.01,multiplicative,8.01,148.83467189329508
137,0.0101,6.009999999999999,multiplicative,4.01,152.12109631611057
128,0.0101,4.01,multiplicative,6.009999999999999,156.3127092754061
127,0.0101,4.01,multiplicative,4.01,158.19178432799492
136,0.0101,6.009999999999999,multiplicative,2.01,159.89343138232718
135,0.0101,6.009999999999999,multiplicative,0.01,160.6797473103402
116,0.0101,2.01,multiplicative,2.01,166.99587768420398
145,0.0101,8.01,multiplicative,0.01,167.35458722210643
5,0.0001,0.01,multiplicative,0.01,170.86204781594162
148,0.0101,8.01,multiplicative,6.009999999999999,171.13986049304205
0,0.0001,0.01,additive,0.01,171.69763219738383
139,0.0101,6.009999999999999,multiplicative,8.01,174.76254461952325
146,0.0101,8.01,multiplicative,2.01,174.99731389846093
105,0.0101,0.01,multiplicative,0.01,175.03811478706436
118,0.0101,2.01,multiplicative,6.009999999999999,177.90520262595055
106,0.0101,0.01,multiplicative,2.01,179.10826086911067
1,0.0001,0.01,additive,2.01,179.36367439290822
138,0.0101,6.009999999999999,multiplicative,6.009999999999999,180.38781650728524
8,0.0001,0.01,multiplicative,6.009999999999999,180.56948303372326
126,0.0101,4.01,multiplicative,2.01,180.67903387875472
117,0.0101,2.01,multiplicative,4.01,181.19176353131635
107,0.0101,0.01,multiplicative,4.01,183.80812701011305
149,0.0101,8.01,multiplicative,8.01,185.85670156273252
109,0.0101,0.01,multiplicative,8.01,187.32811775329904
46,0.0001,8.01,multiplicative,2.01,189.45256256307758
108,0.0101,0.01,multiplicative,6.009999999999999,189.53961662884794
100,0.0101,0.01,additive,0.01,189.80454987615852
6,0.0001,0.01,multiplicative,2.01,191.9070174480118
119,0.0101,2.01,multiplicative,8.01,192.10411913506942
147,0.0101,8.01,multiplicative,4.01,192.82683512780798
7,0.0001,0.01,multiplicative,4.01,198.50886597499283
55,0.0051,0.01,multiplicative,0.01,198.8456278790855
9,0.0001,0.01,multiplicative,8.01,199.42481325256307
2,0.0001,0.01,additive,4.01,201.905745983444
103,0.0101,0.01,additive,6.009999999999999,203.23884110513984
3,0.0001,0.01,additive,6.009999999999999,204.37560126846225
4,0.0001,0.01,additive,8.01,205.47801230444637
77,0.0051,4.01,multiplicative,4.01,206.33440774997936
79,0.0051,4.01,multiplicative,8.01,206.3859041611807
78,0.0051,4.01,multiplicative,6.009999999999999,207.02958499856888
76,0.0051,4.01,multiplicative,2.01,207.05219880109325
67,0.0051,2.01,multiplicative,4.01,207.89423951619597
69,0.0051,2.01,multiplicative,8.01,207.93484067153946
96,0.0051,8.01,multiplicative,2.01,208.04155141265585
97,0.0051,8.01,multiplicative,4.01,208.09036920810237
68,0.0051,2.01,multiplicative,6.009999999999999,208.1046987418331
99,0.0051,8.01,multiplicative,8.01,208.1194847480644
66,0.0051,2.01,multiplicative,2.01,208.14649118789566
98,0.0051,8.01,multiplicative,6.009999999999999,208.21385058813897
86,0.0051,6.009999999999999,multiplicative,2.01,208.22481122584847
87,0.0051,6.009999999999999,multiplicative,4.01,208.23533358470968
89,0.0051,6.009999999999999,multiplicative,8.01,208.28424888270135
88,0.0051,6.009999999999999,multiplicative,6.009999999999999,208.4095829005741
51,0.0051,0.01,additive,2.01,210.19640670139887
101,0.0101,0.01,additive,2.01,211.3421748723928
102,0.0101,0.01,additive,4.01,213.361591629566
52,0.0051,0.01,additive,4.01,214.61644256119658
54,0.0051,0.01,additive,8.01,215.49754948484954
53,0.0051,0.01,additive,6.009999999999999,215.75634024719065
35,0.0001,6.009999999999999,multiplicative,0.01,216.13091909277395
58,0.0051,0.01,multiplicative,6.009999999999999,216.54642750353074
56,0.0051,0.01,multiplicative,2.01,217.31951915941877
59,0.0051,0.01,multiplicative,8.01,217.33817179669134
104,0.0101,0.01,additive,8.01,218.6344630799842
26,0.0001,4.01,multiplicative,2.01,220.16204893167378
57,0.0051,0.01,multiplicative,4.01,220.4271479386929
90,0.0051,8.01,additive,0.01,220.45170940270899
45,0.0001,8.01,multiplicative,0.01,220.46419806063832
140,0.0101,8.01,additive,0.01,221.025879001122
130,0.0101,6.009999999999999,additive,0.01,222.50699500995563
50,0.0051,0.01,additive,0.01,222.92363993693817
37,0.0001,6.009999999999999,multiplicative,4.01,224.1248040874309
80,0.0051,6.009999999999999,additive,0.01,226.81759684197567
71,0.0051,4.01,additive,2.01,227.769858155645
120,0.0101,4.01,additive,0.01,228.0720467051229
61,0.0051,2.01,additive,2.01,230.39986272477114
64,0.0051,2.01,additive,8.01,230.61649355153358
63,0.0051,2.01,additive,6.009999999999999,230.82174109455323
62,0.0051,2.01,additive,4.01,230.93508172002353
