,changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,holidays_prior_scale,error
10,0.0001,0.01,multiplicative,0.01,165.79512361786885
15,0.0001,0.01,multiplicative,5.01,167.41578221465844
11,0.0001,0.01,multiplicative,1.01,167.90114504526878
14,0.0001,0.01,multiplicative,4.01,168.1839066207738
0,0.0001,0.01,additive,0.01,168.40415924814204
12,0.0001,0.01,multiplicative,2.01,168.67504717262298
19,0.0001,0.01,multiplicative,9.01,168.7897253993496
16,0.0001,0.01,multiplicative,6.01,168.7904421718634
17,0.0001,0.01,multiplicative,7.01,168.79885062584665
18,0.0001,0.01,multiplicative,8.01,168.81089028087922
13,0.0001,0.01,multiplicative,3.01,168.9253593949795
20,0.0001,1.01,additive,0.01,170.07702061411229
40,0.0001,2.01,additive,0.01,170.17373949801342
60,0.0001,3.01,additive,0.01,170.19346300377427
80,0.0001,4.01,additive,0.01,170.19891300954916
100,0.0001,5.01,additive,0.01,170.2019143563
120,0.0001,6.01,additive,0.01,170.20353089684855
140,0.0001,7.01,additive,0.01,170.20445154213567
160,0.0001,8.01,additive,0.01,170.20508092099794
180,0.0001,9.01,additive,0.01,170.20550973789773
29,0.0001,1.01,additive,9.01,170.94824885284032
28,0.0001,1.01,additive,8.01,170.94998051645453
27,0.0001,1.01,additive,7.01,170.95175861858021
26,0.0001,1.01,additive,6.01,170.95416857896453
25,0.0001,1.01,additive,5.01,170.95889687933715
24,0.0001,1.01,additive,4.01,170.96552105941248
21,0.0001,1.01,additive,1.01,170.9877448628737
23,0.0001,1.01,additive,3.01,171.02935034263237
22,0.0001,1.01,additive,2.01,171.04041613081083
49,0.0001,2.01,additive,9.01,171.0432321978254
47,0.0001,2.01,additive,7.01,171.04564973319603
48,0.0001,2.01,additive,8.01,171.04585936903084
46,0.0001,2.01,additive,6.01,171.0489437356949
45,0.0001,2.01,additive,5.01,171.05216981427242
68,0.0001,3.01,additive,8.01,171.06161433699472
69,0.0001,3.01,additive,9.01,171.06247141733093
67,0.0001,3.01,additive,7.01,171.06380688379951
89,0.0001,4.01,additive,9.01,171.06640736628148
66,0.0001,3.01,additive,6.01,171.06663456024117
88,0.0001,4.01,additive,8.01,171.06792874973908
109,0.0001,5.01,additive,9.01,171.06937375993155
87,0.0001,4.01,additive,7.01,171.06986294060323
65,0.0001,3.01,additive,5.01,171.0701011235951
129,0.0001,6.01,additive,9.01,171.07086215161843
108,0.0001,5.01,additive,8.01,171.07098213431266
149,0.0001,7.01,additive,9.01,171.07184666646458
169,0.0001,8.01,additive,9.01,171.07248916761262
128,0.0001,6.01,additive,8.01,171.07255514150003
107,0.0001,5.01,additive,7.01,171.07278316225532
189,0.0001,9.01,additive,9.01,171.07283544188854
86,0.0001,4.01,additive,6.01,171.0728933525823
148,0.0001,7.01,additive,8.01,171.0735140337057
168,0.0001,8.01,additive,8.01,171.0741516463244
127,0.0001,6.01,additive,7.01,171.07435435174733
188,0.0001,9.01,additive,8.01,171.07454386466924
106,0.0001,5.01,additive,6.01,171.07470243831978
147,0.0001,7.01,additive,7.01,171.07547225422087
167,0.0001,8.01,additive,7.01,171.0760898598986
85,0.0001,4.01,additive,5.01,171.0762808949816
126,0.0001,6.01,additive,6.01,171.07632242880663
187,0.0001,9.01,additive,7.01,171.0765173423679
146,0.0001,7.01,additive,6.01,171.0770739959364
166,0.0001,8.01,additive,6.01,171.0776926144101
186,0.0001,9.01,additive,6.01,171.07811190220946
105,0.0001,5.01,additive,5.01,171.07917696796378
125,0.0001,6.01,additive,5.01,171.08071261978327
145,0.0001,7.01,additive,5.01,171.081658201655
165,0.0001,8.01,additive,5.01,171.08227184845882
185,0.0001,9.01,additive,5.01,171.08269420837829
41,0.0001,2.01,additive,1.01,171.08275449497623
61,0.0001,3.01,additive,1.01,171.09941685235063
81,0.0001,4.01,additive,1.01,171.10564179699642
101,0.0001,5.01,additive,1.01,171.10855313710266
121,0.0001,6.01,additive,1.01,171.11010478553158
44,0.0001,2.01,additive,4.01,171.11019756187721
141,0.0001,7.01,additive,1.01,171.11105933482747
161,0.0001,8.01,additive,1.01,171.11166075754645
181,0.0001,9.01,additive,1.01,171.11207656609548
43,0.0001,2.01,additive,3.01,171.12083860743118
64,0.0001,3.01,additive,4.01,171.12646158980792
84,0.0001,4.01,additive,4.01,171.13143143634284
42,0.0001,2.01,additive,2.01,171.13387172634987
104,0.0001,5.01,additive,4.01,171.13428865907107
124,0.0001,6.01,additive,4.01,171.13580620145018
144,0.0001,7.01,additive,4.01,171.1367457639723
164,0.0001,8.01,additive,4.01,171.1373569699772
184,0.0001,9.01,additive,4.01,171.13777095209744
63,0.0001,3.01,additive,3.01,171.13837092269793
83,0.0001,4.01,additive,3.01,171.14415112562915
103,0.0001,5.01,additive,3.01,171.1470097317011
123,0.0001,6.01,additive,3.01,171.14854828919653
143,0.0001,7.01,additive,3.01,171.14947754958402
163,0.0001,8.01,additive,3.01,171.15009234366036
62,0.0001,3.01,additive,2.01,171.15024661840894
183,0.0001,9.01,additive,3.01,171.15050284528127
