,ds,yhat,price_pred
817,2022-12-17,-0.007107139922321505,11.762617189741176
818,2022-12-18,-0.007133347667980778,11.678710351841385
819,2022-12-19,-0.00716052793377514,11.595084620136555
820,2022-12-20,-0.007191001411530144,11.511704350266342
821,2022-12-21,-0.007219316929998347,11.428597708157328
822,2022-12-22,-0.0072445842227196475,11.345802269513001
823,2022-12-23,-0.0072759550095900325,11.26325072265232
824,2022-12-24,-0.007301287734803779,11.181014488296999
825,2022-12-25,-0.007327712762036035,11.099083225738594
826,2022-12-26,-0.007355111195706059,11.017448234442892
827,2022-12-27,-0.0073857155815866505,10.936076495348443
828,2022-12-28,-0.007413933208609166,10.85499715464769
829,2022-12-29,-0.0074388777590373885,10.774248157739567
830,2022-12-30,-0.007469941439123479,10.693765154950668
