,ds,yhat,price_pred
1250,2022-12-17,-0.0014492477191244853,0.0259443455795774
1251,2022-12-18,-0.005464292632266969,0.025802578083177926
1252,2022-12-19,0.007698589140361902,0.02600122153060242
1253,2022-12-20,0.003635753890141751,0.026095755572930746
1254,2022-12-21,0.007143280450776792,0.02628216487356311
1255,2022-12-22,0.016195794782751648,0.02670782542230178
1256,2022-12-23,0.011892850361972736,0.02702545759354291
1257,2022-12-24,0.010187791062346789,0.02730078730887024
1258,2022-12-25,-0.0010127289690720236,0.02727313901068407
1259,2022-12-26,0.012082001154057408,0.027602653107685924
1260,2022-12-27,0.008846021319053583,0.027846826765538953
1261,2022-12-28,0.009626870478185364,0.02811490456003926
1262,2022-12-29,0.015787951978304057,0.02855878132310776
1263,2022-12-30,0.008427077643370905,0.02879944839071764
