,changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,holidays_prior_scale,error
14,0.0001,0.01,multiplicative,4.01,78.57931202307202
34,0.0001,1.01,multiplicative,4.01,82.5238324336185
54,0.0001,2.01,multiplicative,4.01,84.07056547143596
74,0.0001,3.01,multiplicative,4.01,84.38985131849128
114,0.0001,5.01,multiplicative,4.01,84.4865591041736
94,0.0001,4.01,multiplicative,4.01,84.5133199149742
134,0.0001,6.01,multiplicative,4.01,84.51913808714133
154,0.0001,7.01,multiplicative,4.01,84.53749573707759
174,0.0001,8.01,multiplicative,4.01,84.54977679477365
194,0.0001,9.01,multiplicative,4.01,84.55819597987879
400,0.0101,0.01,additive,0.01,86.64892923957676
550,0.0101,7.01,multiplicative,0.01,86.89264875912477
450,0.0101,2.01,multiplicative,0.01,87.49230968992998
420,0.0101,1.01,additive,0.01,87.75399980480569
409,0.0101,0.01,additive,9.01,87.78260829543457
520,0.0101,6.01,additive,0.01,87.90450018125215
411,0.0101,0.01,multiplicative,1.01,88.18600680759955
410,0.0101,0.01,multiplicative,0.01,88.23415856718417
413,0.0101,0.01,multiplicative,3.01,88.31292233984105
490,0.0101,4.01,multiplicative,0.01,89.67551892555316
430,0.0101,1.01,multiplicative,0.01,89.69224606994473
511,0.0101,5.01,multiplicative,1.01,89.85795392133952
437,0.0101,1.01,multiplicative,7.01,89.87275965984684
415,0.0101,0.01,multiplicative,5.01,89.94696240437932
590,0.0101,9.01,multiplicative,0.01,89.94878799680582
531,0.0101,6.01,multiplicative,1.01,89.95784973508432
570,0.0101,8.01,multiplicative,0.01,89.96998107540593
405,0.0101,0.01,additive,5.01,89.99440270555785
500,0.0101,5.01,additive,0.01,90.08215883612966
475,0.0101,3.01,multiplicative,5.01,90.12872681158859
575,0.0101,8.01,multiplicative,5.01,90.26005677653725
458,0.0101,2.01,multiplicative,8.01,90.26546580604546
517,0.0101,5.01,multiplicative,7.01,90.2661715041939
459,0.0101,2.01,multiplicative,9.01,90.31241902728574
402,0.0101,0.01,additive,2.01,90.32948946518951
533,0.0101,6.01,multiplicative,3.01,90.33671070367953
454,0.0101,2.01,multiplicative,4.01,90.41591829541278
455,0.0101,2.01,multiplicative,5.01,90.42796528217815
480,0.0101,4.01,additive,0.01,90.4839136573794
558,0.0101,7.01,multiplicative,8.01,90.49365567063457
440,0.0101,2.01,additive,0.01,90.49393068623951
478,0.0101,3.01,multiplicative,8.01,90.5004226129553
572,0.0101,8.01,multiplicative,2.01,90.52524442400556
596,0.0101,9.01,multiplicative,6.01,90.56272318278577
532,0.0101,6.01,multiplicative,2.01,90.56713640342672
538,0.0101,6.01,multiplicative,8.01,90.61216732287248
539,0.0101,6.01,multiplicative,9.01,90.63105491757698
494,0.0101,4.01,multiplicative,4.01,90.6432624624433
573,0.0101,8.01,multiplicative,3.01,90.68512042691428
477,0.0101,3.01,multiplicative,7.01,90.69536202805855
593,0.0101,9.01,multiplicative,3.01,90.71355411347243
401,0.0101,0.01,additive,1.01,90.73457177083418
433,0.0101,1.01,multiplicative,3.01,90.85408879186446
460,0.0101,3.01,additive,0.01,90.93164452455414
436,0.0101,1.01,multiplicative,6.01,90.9388264920386
473,0.0101,3.01,multiplicative,3.01,90.96420494362235
514,0.0101,5.01,multiplicative,4.01,91.05274724055135
438,0.0101,1.01,multiplicative,8.01,91.05893761783777
491,0.0101,4.01,multiplicative,1.01,91.08621859152935
560,0.0101,8.01,additive,0.01,91.11686693711421
580,0.0101,9.01,additive,0.01,91.12450290816405
404,0.0101,0.01,additive,4.01,91.15886118066992
493,0.0101,4.01,multiplicative,3.01,91.19382590804747
403,0.0101,0.01,additive,3.01,91.23025539458659
416,0.0101,0.01,multiplicative,6.01,91.23683237231056
479,0.0101,3.01,multiplicative,9.01,91.24561860831524
431,0.0101,1.01,multiplicative,1.01,91.25232066307687
476,0.0101,3.01,multiplicative,6.01,91.2559900463498
540,0.0101,7.01,additive,0.01,91.25772588219469
516,0.0101,5.01,multiplicative,6.01,91.38286036335629
497,0.0101,4.01,multiplicative,7.01,91.43421557964844
577,0.0101,8.01,multiplicative,7.01,91.44665196383954
418,0.0101,0.01,multiplicative,8.01,91.46948086712256
555,0.0101,7.01,multiplicative,5.01,91.48485493191785
595,0.0101,9.01,multiplicative,5.01,91.52321486465168
519,0.0101,5.01,multiplicative,9.01,91.525127258447
474,0.0101,3.01,multiplicative,4.01,91.52890520123357
518,0.0101,5.01,multiplicative,8.01,91.541324482385
574,0.0101,8.01,multiplicative,4.01,91.57345105811349
556,0.0101,7.01,multiplicative,6.01,91.58256683865685
496,0.0101,4.01,multiplicative,6.01,91.58453026235851
534,0.0101,6.01,multiplicative,4.01,91.59331179485112
414,0.0101,0.01,multiplicative,4.01,91.63053275440004
553,0.0101,7.01,multiplicative,3.01,91.64824682381303
