,ds,yhat,price_pred
607,2022-12-15,-0.01452417379569859,8.869282749552819e-06
608,2022-12-16,-0.01399658202850065,8.745143106014736e-06
609,2022-12-17,-0.019797588207011874,8.572010363990469e-06
610,2022-12-18,-0.014445802202058884,8.448180797798263e-06
611,2022-12-19,-0.016785410792210687,8.306374612660353e-06
612,2022-12-20,-0.012764638972971063,8.200346739555492e-06
613,2022-12-21,-0.013810754168443268,8.087093766639495e-06
614,2022-12-22,-0.015267263816858558,7.963625972592537e-06
615,2022-12-23,-0.01470748333981928,7.84650107627608e-06
616,2022-12-24,-0.020795885291407693,7.683326139954936e-06
617,2022-12-25,-0.015168910156022957,7.566778456038537e-06
618,2022-12-26,-0.017618875074334787,7.433460331706427e-06
619,2022-12-27,-0.013394682536290739,7.333891490417108e-06
620,2022-12-28,-0.014487659414402273,7.227640568321762e-06
