,ds,yhat,price_pred
1256,2022-12-09,0.1642022471678022,0.17824402928398847
1257,2022-12-10,0.15354382694708302,0.1766121824373047
1258,2022-12-11,0.15226203096865307,0.17641593433653768
1259,2022-12-12,0.1626912277377691,0.17801268615422666
1260,2022-12-13,0.15734468322664125,0.177194108764664
1261,2022-12-14,0.1646400818165453,0.17831106352322135
1262,2022-12-15,0.1691623801760821,0.1790034455240199
1263,2022-12-16,0.17505793418951218,0.17990607846840012
1264,2022-12-17,0.16440305114542786,0.1782747731776335
1265,2022-12-18,0.16292366133712166,0.17804827266970571
1266,2022-12-19,0.17295272104934029,0.17958376190053685
1267,2022-12-20,0.16700667255036306,0.1786733980480756
1268,2022-12-21,0.17351107183773928,0.17966924764368866
1269,2022-12-22,0.17706342700325586,0.18021312745468354
