,changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,holidays_prior_scale,error
378,0.0051,8.01,multiplicative,8.01,76.89042611276713
336,0.0051,6.01,multiplicative,6.01,77.09554056663713
317,0.0051,5.01,multiplicative,7.01,77.20468513101922
390,0.0051,9.01,multiplicative,0.01,77.37261433831601
314,0.0051,5.01,multiplicative,4.01,77.52548818247497
274,0.0051,3.01,multiplicative,4.01,77.72046636551696
330,0.0051,6.01,multiplicative,0.01,77.83857039255308
374,0.0051,8.01,multiplicative,4.01,77.87686807787033
339,0.0051,6.01,multiplicative,9.01,78.88100794035853
316,0.0051,5.01,multiplicative,6.01,79.13022497682597
290,0.0051,4.01,multiplicative,0.01,79.38523768107726
373,0.0051,8.01,multiplicative,3.01,79.46710514256885
334,0.0051,6.01,multiplicative,4.01,80.07463410466623
379,0.0051,8.01,multiplicative,9.01,80.14109652422319
399,0.0051,9.01,multiplicative,9.01,80.25975392795607
396,0.0051,9.01,multiplicative,6.01,80.27014903678639
395,0.0051,9.01,multiplicative,5.01,80.36344920319509
257,0.0051,2.01,multiplicative,7.01,80.40185546001398
277,0.0051,3.01,multiplicative,7.01,80.49469683196588
392,0.0051,9.01,multiplicative,2.01,80.59844719526407
356,0.0051,7.01,multiplicative,6.01,80.6015869271664
293,0.0051,4.01,multiplicative,3.01,80.67320819658086
338,0.0051,6.01,multiplicative,8.01,80.80819406044039
311,0.0051,5.01,multiplicative,1.01,80.88596154076325
278,0.0051,3.01,multiplicative,8.01,80.93280934134907
354,0.0051,7.01,multiplicative,4.01,80.93920302773701
255,0.0051,2.01,multiplicative,5.01,81.11842560785647
355,0.0051,7.01,multiplicative,5.01,81.12251351952446
596,0.0101,9.01,multiplicative,6.01,81.19002393559775
372,0.0051,8.01,multiplicative,2.01,81.30333988532017
250,0.0051,2.01,multiplicative,0.01,81.33055205878905
370,0.0051,8.01,multiplicative,0.01,81.76285963470342
295,0.0051,4.01,multiplicative,5.01,81.83857883418163
578,0.0101,8.01,multiplicative,8.01,81.99498041110118
350,0.0051,7.01,multiplicative,0.01,82.19503511864907
230,0.0051,1.01,multiplicative,0.01,82.25799134256536
394,0.0051,9.01,multiplicative,4.01,82.26910318520983
310,0.0051,5.01,multiplicative,0.01,82.31889191705112
357,0.0051,7.01,multiplicative,7.01,82.55583405011461
393,0.0051,9.01,multiplicative,3.01,82.58860898387061
270,0.0051,3.01,multiplicative,0.01,82.8120523040337
335,0.0051,6.01,multiplicative,5.01,82.90825027433577
315,0.0051,5.01,multiplicative,5.01,82.9131065097873
312,0.0051,5.01,multiplicative,2.01,82.98115566903158
279,0.0051,3.01,multiplicative,9.01,83.22924102700422
239,0.0051,1.01,multiplicative,9.01,83.28087909381124
351,0.0051,7.01,multiplicative,1.01,83.32769645569358
294,0.0051,4.01,multiplicative,4.01,83.35325793786517
234,0.0051,1.01,multiplicative,4.01,83.43666089535898
359,0.0051,7.01,multiplicative,9.01,83.4539570763933
318,0.0051,5.01,multiplicative,8.01,83.4770698309579
291,0.0051,4.01,multiplicative,1.01,83.62304440387106
297,0.0051,4.01,multiplicative,7.01,83.62581297853724
590,0.0101,9.01,multiplicative,0.01,83.75530247088182
416,0.0101,0.01,multiplicative,6.01,83.9056114342542
254,0.0051,2.01,multiplicative,4.01,83.91099908199656
398,0.0051,9.01,multiplicative,8.01,83.9159736983922
275,0.0051,3.01,multiplicative,5.01,83.9287094764531
272,0.0051,3.01,multiplicative,2.01,83.94041058269305
235,0.0051,1.01,multiplicative,5.01,83.97638317938545
439,0.0101,1.01,multiplicative,9.01,84.07476312204895
352,0.0051,7.01,multiplicative,2.01,84.09830384828619
292,0.0051,4.01,multiplicative,2.01,84.18332421541666
417,0.0101,0.01,multiplicative,7.01,84.33381607557207
490,0.0101,4.01,multiplicative,0.01,84.3402355185459
371,0.0051,8.01,multiplicative,1.01,84.4249725375694
353,0.0051,7.01,multiplicative,3.01,84.5788370272119
333,0.0051,6.01,multiplicative,3.01,84.6515797020497
233,0.0051,1.01,multiplicative,3.01,84.6562181570237
576,0.0101,8.01,multiplicative,6.01,84.68268030021143
271,0.0051,3.01,multiplicative,1.01,84.69520631968602
232,0.0051,1.01,multiplicative,2.01,84.72091405806275
415,0.0101,0.01,multiplicative,5.01,84.7396035153716
331,0.0051,6.01,multiplicative,1.01,84.8103847282266
414,0.0101,0.01,multiplicative,4.01,84.83489740325179
237,0.0051,1.01,multiplicative,7.01,84.85053159695657
499,0.0101,4.01,multiplicative,9.01,84.92370383815908
256,0.0051,2.01,multiplicative,6.01,84.9273016373684
236,0.0051,1.01,multiplicative,6.01,84.94393720158264
337,0.0051,6.01,multiplicative,7.01,85.08297661088898
251,0.0051,2.01,multiplicative,1.01,85.15760329315198
273,0.0051,3.01,multiplicative,3.01,85.18877889878108
298,0.0051,4.01,multiplicative,8.01,85.19219485319604
391,0.0051,9.01,multiplicative,1.01,85.22352820190075
296,0.0051,4.01,multiplicative,6.01,85.37599553038388
410,0.0101,0.01,multiplicative,0.01,85.73627102377746
231,0.0051,1.01,multiplicative,1.01,85.75883407061328
591,0.0101,9.01,multiplicative,1.01,85.84203682149895
457,0.0101,2.01,multiplicative,7.01,85.88281593739022
471,0.0101,3.01,multiplicative,1.01,85.98742335670782
238,0.0051,1.01,multiplicative,8.01,86.2866568498248
