,ds,yhat,price_pred
911,2022-12-10,0.06880091121141876,0.4810298681503148
912,2022-12-11,0.06891403859389617,0.5141795790488424
913,2022-12-12,0.06894184921975452,0.5496280700595045
914,2022-12-13,0.06903133559037815,0.5875696298136741
915,2022-12-14,0.06901376959772634,0.6281200248682564
916,2022-12-15,0.069111342826452,0.671530243243086
917,2022-12-16,0.06926546633121997,0.7180440986968359
918,2022-12-17,0.06927862417968145,0.7677892059548921
919,2022-12-18,0.06939191250281494,0.8210675673551198
920,2022-12-19,0.069420378975241,0.8780663890451914
921,2022-12-20,0.06951199945364422,0.9391025394007642
922,2022-12-21,0.06949672957643639,1.0043670946260437
923,2022-12-22,0.06959823084235146,1.074269267528289
924,2022-12-23,0.06975734485620029,1.1492074392916776
