Date,Actual,Forecast
2014-09-17,5.058549880981445,
2014-09-18,4.685229778289795,
2014-09-19,4.327770233154297,
2014-09-20,4.286439895629883,
2014-09-21,4.245920181274414,
2014-09-22,4.242350101470947,
2014-09-23,4.746570110321045,
2014-09-24,4.666790008544922,
2014-09-25,4.514649868011475,
2014-09-26,4.433589935302734,
2014-09-27,4.421800136566162,
2014-09-28,4.233230113983154,
2014-09-29,4.246789932250977,
2014-09-30,4.474730014801025,
2014-10-01,4.42855978012085,
2014-10-02,4.322659969329834,
2014-10-03,4.175119876861572,
2014-10-04,3.938199996948242,
2014-10-05,3.6991400718688965,
2014-10-06,3.8223700523376465,
2014-10-07,3.8586299419403076,
2014-10-08,3.9078900814056396,
2014-10-09,3.9006600379943848,
2014-10-10,3.807389974594116,
2014-10-11,3.77266001701355,
2014-10-12,3.850330114364624,
2014-10-13,3.8617799282073975,
2014-10-14,4.0759100914001465,
2014-10-15,4.056419849395752,
2014-10-16,3.9908900260925293,
2014-10-17,3.993269920349121,
2014-10-18,4.055759906768799,
2014-10-19,3.9889400005340576,
2014-10-20,3.909830093383789,
2014-10-21,3.9400100708007812,
2014-10-22,3.843319892883301,
2014-10-23,3.739650011062622,
2014-10-24,3.747529983520508,
2014-10-25,3.6675500869750977,
2014-10-26,3.727180004119873,
2014-10-27,3.807310104370117,
2014-10-28,3.8460700511932373,
2014-10-29,3.72694993019104,
2014-10-30,3.785860061645508,
2014-10-31,3.753999948501587,
2014-11-01,3.570590019226074,
2014-11-02,3.585099935531616,
2014-11-03,3.5780599117279053,
2014-11-04,3.5917599201202393,
2014-11-05,3.644850015640259,
2014-11-06,3.64955997467041,
2014-11-07,3.5573699474334717,
2014-11-08,3.556260108947754,
2014-11-09,3.631459951400757,
2014-11-10,3.6956300735473633,
2014-11-11,3.6758899688720703,
2014-11-12,4.068610191345215,
2014-11-13,4.097660064697266,
2014-11-14,3.989370107650757,
2014-11-15,3.854330062866211,
2014-11-16,3.8836300373077393,
2014-11-17,3.8774399757385254,
2014-11-18,3.770159959793091,
2014-11-19,3.807460069656372,
2014-11-20,3.6115500926971436,
2014-11-21,3.496929883956909,
2014-11-22,3.523289918899536,
2014-11-23,3.594360113143921,
2014-11-24,3.6285500526428223,
2014-11-25,3.567500114440918,
2014-11-26,3.560460090637207,
2014-11-27,3.559880018234253,
2014-11-28,3.6038599014282227,
2014-11-29,3.586280107498169,
2014-11-30,3.576090097427368,
2014-12-01,3.5771400928497314,
2014-12-02,3.6310999393463135,
2014-12-03,3.6120200157165527,
2014-12-04,3.592629909515381,
2014-12-05,3.618230104446411,
2014-12-06,3.6145200729370117,
2014-12-07,3.7111599445343018,
2014-12-08,3.6531999111175537,
2014-12-09,3.521169900894165,
2014-12-10,3.4998600482940674,
2014-12-11,3.4810800552368164,
2014-12-12,3.4867100715637207,
2014-12-13,3.476069927215576,
2014-12-14,3.4804799556732178,
2014-12-15,3.450779914855957,
2014-12-16,3.0152599811553955,
2014-12-17,2.940229892730713,
2014-12-18,2.805569887161255,
2014-12-19,2.869110107421875,
2014-12-20,2.9235799312591553,
2014-12-21,2.8503899574279785,
2014-12-22,2.8857901096343994,
2014-12-23,2.881959915161133,
2014-12-24,2.738339900970459,
2014-12-25,2.6994500160217285,
2014-12-26,2.7816898822784424,
2014-12-27,2.716949939727783,
2014-12-28,2.7330400943756104,
2014-12-29,2.694819927215576,
2014-12-30,2.704010009765625,
2014-12-31,2.7189300060272217,
2015-01-01,2.699049949645996,
2015-01-02,2.6673600673675537,
2015-01-03,2.13316011428833,
2015-01-04,1.9566800594329834,
2015-01-05,2.0821800231933594,
2015-01-06,2.1121199131011963,
2015-01-07,2.1181800365448,
2015-01-08,2.0080699920654297,
2015-01-09,1.9833600521087646,
2015-01-10,1.6533199548721313,
2015-01-11,1.724560022354126,
2015-01-12,1.714229941368103,
2015-01-13,1.5411200523376465,
2015-01-14,1.1570099592208862,
2015-01-15,1.282770037651062,
2015-01-16,1.402269959449768,
2015-01-17,1.2934099435806274,
2015-01-18,1.3333300352096558,
2015-01-19,1.3417799472808838,
2015-01-20,1.3235499858856201,
2015-01-21,1.3733099699020386,
2015-01-22,1.4187500476837158,
2015-01-23,1.425950050354004,
2015-01-24,1.8437999486923218,
2015-01-25,2.248300075531006,
2015-01-26,2.081049919128418,
2015-01-27,2.0860800743103027,
2015-01-28,1.8720200061798096,
2015-01-29,1.9156700372695923,
2015-01-30,1.897629976272583,
2015-01-31,1.8734999895095825,
2015-02-01,1.8035199642181396,
2015-02-02,1.8761800527572632,
2015-02-03,1.8217600584030151,
2015-02-04,1.7923500537872314,
2015-02-05,1.7412300109863281,
2015-02-06,1.75941002368927,
2015-02-07,1.7817200422286987,
2015-02-08,1.7835899591445923,
2015-02-09,1.731469988822937,
2015-02-10,1.7631800174713135,
2015-02-11,1.7274399995803833,
2015-02-12,1.7575600147247314,
2015-02-13,1.821679949760437,
2015-02-14,1.937690019607544,
2015-02-15,1.8420000076293945,
2015-02-16,1.796280026435852,
2015-02-17,1.853119969367981,
2015-02-18,1.828160047531128,
2015-02-19,1.8467600345611572,
2015-02-20,1.8479499816894531,
2015-02-21,1.8489099740982056,
2015-02-22,1.7962000370025635,
2015-02-23,1.8204100131988525,
2015-02-24,1.829319953918457,
2015-02-25,1.802340030670166,
2015-02-26,1.810130000114441,
2015-02-27,1.8514200448989868,
2015-02-28,1.8407299518585205,
2015-03-01,1.891569972038269,
2015-03-02,1.9361000061035156,
2015-03-03,1.9559199810028076,
2015-03-04,1.9305000305175781,
2015-03-05,1.916409969329834,
2015-03-06,1.897819995880127,
2015-03-07,1.9105000495910645,
2015-03-08,1.891860008239746,
2015-03-09,1.9442800283432007,
2015-03-10,2.0090599060058594,
2015-03-11,2.026279926300049,
2015-03-12,2.042789936065674,
2015-03-13,2.007960081100464,
2015-03-14,1.9960500001907349,
2015-03-15,2.0188300609588623,
2015-03-16,2.0330801010131836,
2015-03-17,1.9821499586105347,
2015-03-18,1.7425400018692017,
2015-03-19,1.7590899467468262,
2015-03-20,1.7672100067138672,
2015-03-21,1.746690034866333,
2015-03-22,1.797719955444336,
2015-03-23,1.7781599760055542,
2015-03-24,1.6515899896621704,
2015-03-25,1.673140048980713,
2015-03-26,1.6954900026321411,
2015-03-27,1.6867400407791138,
2015-03-28,1.703660011291504,
2015-03-29,1.6556799411773682,
2015-03-30,1.6695799827575684,
2015-03-31,1.6526000499725342,
2015-04-01,1.6646300554275513,
2015-04-02,1.6778099536895752,
2015-04-03,1.6985100507736206,
2015-04-04,1.687849998474121,
2015-04-05,1.700819969177246,
2015-04-06,1.6868699789047241,
2015-04-07,1.6684199571609497,
2015-04-08,1.627500057220459,
2015-04-09,1.5859400033950806,
2015-04-10,1.5270400047302246,
2015-04-11,1.4591100215911865,
2015-04-12,1.4624700546264648,
2015-04-13,1.3768999576568604,
2015-04-14,1.3784799575805664,
2015-04-15,1.3830000162124634,
2015-04-16,1.4214500188827515,
2015-04-17,1.4091299772262573,
2015-04-18,1.4099299907684326,
2015-04-19,1.3891700506210327,
2015-04-20,1.408959984779358,
2015-04-21,1.4238799810409546,
2015-04-22,1.4541900157928467,
2015-04-23,1.4617500305175781,
2015-04-24,1.4192800521850586,
2015-04-25,1.4029099941253662,
2015-04-26,1.3211699724197388,
2015-04-27,1.3834799528121948,
2015-04-28,1.3640199899673462,
2015-04-29,1.3613200187683105,
2015-04-30,1.4398399591445923,
2015-05-01,1.4065899848937988,
2015-05-02,1.42153000831604,
2015-05-03,1.4327000379562378,
2015-05-04,1.4076600074768066,
2015-05-05,1.4066400527954102,
2015-05-06,1.3889000415802002,
2015-05-07,1.455180048942566,
2015-05-08,1.4810800552368164,
2015-05-09,1.4483100175857544,
2015-05-10,1.4387400150299072,
2015-05-11,1.4373300075531006,
2015-05-12,1.4456199407577515,
2015-05-13,1.4514199495315552,
2015-05-14,1.4477699995040894,
2015-05-15,1.4542900323867798,
2015-05-16,1.4461300373077393,
2015-05-17,1.4541399478912354,
2015-05-18,1.446370005607605,
2015-05-19,1.4531899690628052,
2015-05-20,1.459190011024475,
2015-05-21,1.478060007095337,
2015-05-22,1.8322999477386475,
2015-05-23,1.786460041999817,
2015-05-24,1.8311699628829956,
2015-05-25,1.803320050239563,
2015-05-26,1.8173099756240845,
2015-05-27,1.845020055770874,
2015-05-28,1.840749979019165,
2015-05-29,1.8313499689102173,
2015-05-30,1.8131200075149536,
2015-05-31,1.6370799541473389,
