,ds,yhat,price_pred
422,2022-12-09,-0.007056321618215367,14.749586994220431
423,2022-12-10,-0.007059578214832048,14.749538619417159
424,2022-12-11,-0.007070611294191449,14.749374729594031
425,2022-12-12,-0.007085692756365615,14.749150703455205
426,2022-12-13,-0.0070883547469844255,14.749111161169914
427,2022-12-14,-0.007101175778562426,14.748920712381395
428,2022-12-15,-0.007114080804376487,14.748729015908522
429,2022-12-16,-0.007125010655185018,14.74856665948404
430,2022-12-17,-0.007128203520523718,14.748519231370945
431,2022-12-18,-0.007139248534782497,14.748355164261996
432,2022-12-19,-0.007154381143641059,14.748130378369636
433,2022-12-20,-0.0071569739121766715,14.748091864337164
434,2022-12-21,-0.007169824122142714,14.747900982121067
435,2022-12-22,-0.007182759056731327,14.74770884137116
