,changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,holidays_prior_scale,error
496,0.0101,4.01,multiplicative,6.01,143.9409575632855
599,0.0101,9.01,multiplicative,9.01,144.23596100546857
580,0.0101,9.01,additive,0.01,144.6774004091265
596,0.0101,9.01,multiplicative,6.01,144.88163954284218
579,0.0101,8.01,multiplicative,9.01,145.20295850848484
528,0.0101,6.01,additive,8.01,145.41540340748858
576,0.0101,8.01,multiplicative,6.01,145.42500175692777
432,0.0101,1.01,multiplicative,2.01,145.60221944340117
472,0.0101,3.01,multiplicative,2.01,145.746759126321
439,0.0101,1.01,multiplicative,9.01,145.80006396414387
437,0.0101,1.01,multiplicative,7.01,146.0106032382084
507,0.0101,5.01,additive,7.01,146.02688072290158
487,0.0101,4.01,additive,7.01,146.05724296064759
552,0.0101,7.01,multiplicative,2.01,146.22687289463482
559,0.0101,7.01,multiplicative,9.01,146.30952967316983
454,0.0101,2.01,multiplicative,4.01,146.31464365422255
538,0.0101,6.01,multiplicative,8.01,146.33420203494398
458,0.0101,2.01,multiplicative,8.01,146.44015190134226
577,0.0101,8.01,multiplicative,7.01,146.56484625184393
446,0.0101,2.01,additive,6.01,146.57043589804186
497,0.0101,4.01,multiplicative,7.01,146.92841353461606
571,0.0101,8.01,multiplicative,1.01,146.98300779326988
598,0.0101,9.01,multiplicative,8.01,147.04090238243953
526,0.0101,6.01,additive,6.01,147.08954608983748
493,0.0101,4.01,multiplicative,3.01,147.10309207896367
575,0.0101,8.01,multiplicative,5.01,147.124214634329
436,0.0101,1.01,multiplicative,6.01,147.14853598067603
480,0.0101,4.01,additive,0.01,147.15910220036085
438,0.0101,1.01,multiplicative,8.01,147.1745693845799
457,0.0101,2.01,multiplicative,7.01,147.17763809493795
536,0.0101,6.01,multiplicative,6.01,147.2494476541182
470,0.0101,3.01,multiplicative,0.01,147.31487100459708
597,0.0101,9.01,multiplicative,7.01,147.3229067434406
585,0.0101,9.01,additive,5.01,147.3376686049319
518,0.0101,5.01,multiplicative,8.01,147.5604408807818
499,0.0101,4.01,multiplicative,9.01,147.58503374518102
512,0.0101,5.01,multiplicative,2.01,147.6734856730835
198,0.0001,9.01,multiplicative,8.01,147.8317135360528
178,0.0001,8.01,multiplicative,8.01,147.83196197203537
138,0.0001,6.01,multiplicative,8.01,147.8328760332877
158,0.0001,7.01,multiplicative,8.01,147.83291245767677
118,0.0001,5.01,multiplicative,8.01,147.83376075133094
98,0.0001,4.01,multiplicative,8.01,147.83549506634856
18,0.0001,0.01,multiplicative,8.01,147.8372908407423
78,0.0001,3.01,multiplicative,8.01,147.83964420843085
58,0.0001,2.01,multiplicative,8.01,147.85069101008162
38,0.0001,1.01,multiplicative,8.01,147.92779777365925
441,0.0101,2.01,additive,1.01,147.95802954123036
591,0.0101,9.01,multiplicative,1.01,147.99987643203357
400,0.0101,0.01,additive,0.01,148.06501236378287
417,0.0101,0.01,multiplicative,7.01,148.06622437122954
427,0.0101,1.01,additive,7.01,148.12512464829044
557,0.0101,7.01,multiplicative,7.01,148.12829727083638
455,0.0101,2.01,multiplicative,5.01,148.15748283441775
460,0.0101,3.01,additive,0.01,148.18035506919114
529,0.0101,6.01,additive,9.01,148.31873192491324
495,0.0101,4.01,multiplicative,5.01,148.4355336038279
523,0.0101,6.01,additive,3.01,148.46776313234642
494,0.0101,4.01,multiplicative,4.01,148.53054874738086
451,0.0101,2.01,multiplicative,1.01,148.59711413170527
578,0.0101,8.01,multiplicative,8.01,148.75310744360795
517,0.0101,5.01,multiplicative,7.01,148.81753289308514
