,ds,yhat,price_pred
304,2022-12-12,0.00952021754955815,0.018425763225408568
305,2022-12-13,0.0003293558858896679,0.018431831858978866
306,2022-12-14,-0.002435280341956363,0.01838694518118645
307,2022-12-15,0.01475673770096284,0.0186582765083472
308,2022-12-16,0.0002532241212144154,0.0186630012340194
309,2022-12-17,0.0005729976522639227,0.01867369508991069
310,2022-12-18,-0.005994813883608908,0.018561749763327414
311,2022-12-19,0.010390479996533046,0.018754615252943918
312,2022-12-20,0.00035907488099688756,0.018761349564184012
313,2022-12-21,-0.00265222808915123,0.0187115901858795
314,2022-12-22,0.01605482642003775,0.019012001518356678
315,2022-12-23,0.00027522274513101943,0.019017234053604996
316,2022-12-24,0.000622166112257897,0.019029065932182027
317,2022-12-25,-0.00650299445285757,0.018905320021981985
