,changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,holidays_prior_scale,error
35,0.0001,1.01,multiplicative,5.01,35.0357755957795
36,0.0001,1.01,multiplicative,6.01,35.11030294467077
58,0.0001,2.01,multiplicative,8.01,35.13381982062297
37,0.0001,1.01,multiplicative,7.01,35.178045876799274
34,0.0001,1.01,multiplicative,4.01,35.18342486808669
38,0.0001,1.01,multiplicative,8.01,35.237726568660705
39,0.0001,1.01,multiplicative,9.01,35.29430973433641
50,0.0001,2.01,multiplicative,0.01,35.29857736873065
190,0.0001,9.01,multiplicative,0.01,35.48382625295985
170,0.0001,8.01,multiplicative,0.01,35.5212422414028
150,0.0001,7.01,multiplicative,0.01,35.54487604461571
130,0.0001,6.01,multiplicative,0.01,35.55767492793468
30,0.0001,1.01,multiplicative,0.01,35.56380536927894
110,0.0001,5.01,multiplicative,0.01,35.56476248270227
32,0.0001,1.01,multiplicative,2.01,35.581805346972985
91,0.0001,4.01,multiplicative,1.01,35.612765520594984
33,0.0001,1.01,multiplicative,3.01,35.61440107920988
92,0.0001,4.01,multiplicative,2.01,35.61784047270833
96,0.0001,4.01,multiplicative,6.01,35.61921826935297
59,0.0001,2.01,multiplicative,9.01,35.62080691353062
111,0.0001,5.01,multiplicative,1.01,35.62282515613142
197,0.0001,9.01,multiplicative,7.01,35.62523099409695
177,0.0001,8.01,multiplicative,7.01,35.6264458751359
157,0.0001,7.01,multiplicative,7.01,35.628799568342764
172,0.0001,8.01,multiplicative,2.01,35.62960611806025
138,0.0001,6.01,multiplicative,8.01,35.62965175206121
97,0.0001,4.01,multiplicative,7.01,35.630860507409
118,0.0001,5.01,multiplicative,8.01,35.63273553387465
137,0.0001,6.01,multiplicative,7.01,35.63304913153645
192,0.0001,9.01,multiplicative,2.01,35.63462447387921
199,0.0001,9.01,multiplicative,9.01,35.637147903167374
72,0.0001,3.01,multiplicative,2.01,35.637157869621454
179,0.0001,8.01,multiplicative,9.01,35.63747093506822
159,0.0001,7.01,multiplicative,9.01,35.638096559320964
152,0.0001,7.01,multiplicative,2.01,35.63851876538936
139,0.0001,6.01,multiplicative,9.01,35.639175624888324
117,0.0001,5.01,multiplicative,7.01,35.63931528127372
