,ds,yhat,price_pred
1093,2022-12-10,-0.005560481010271458,25.30046139795794
1094,2022-12-11,-0.005576488672564605,25.159373661561567
1095,2022-12-12,-0.005599243206284372,25.0185002095127
1096,2022-12-13,-0.005614243550571593,24.878040256066466
1097,2022-12-14,-0.005635220378366925,24.73784701664165
1098,2022-12-15,-0.005653712583586188,24.597986339672833
1099,2022-12-16,-0.005668641030718901,24.458549185034702
1100,2022-12-17,-0.0056932923925494955,24.319299513026746
1101,2022-12-18,-0.005710121773714597,24.180433351355926
1102,2022-12-19,-0.0057339278017552635,24.041784492304096
1103,2022-12-20,-0.005749840700507936,23.903548061317405
1104,2022-12-21,-0.005771895993746961,23.76557926802595
1105,2022-12-22,-0.005791405572640206,23.62794315981608
1106,2022-12-23,-0.005807239262311274,23.49073004061074
