,changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,holidays_prior_scale,error
5,0.0001,0.01,multiplicative,0.01,31867217386.97403
47,0.0001,8.01,multiplicative,4.01,243689846496.766
28,0.0001,4.01,multiplicative,6.009999999999999,243740952940.31354
38,0.0001,6.009999999999999,multiplicative,6.009999999999999,250937148029.46695
7,0.0001,0.01,multiplicative,4.01,257334953999.8029
115,0.0101,2.01,multiplicative,0.01,268423956067.0671
136,0.0101,6.009999999999999,multiplicative,2.01,297263788572.1725
135,0.0101,6.009999999999999,multiplicative,0.01,306084670459.27814
125,0.0101,4.01,multiplicative,0.01,324592074155.9994
145,0.0101,8.01,multiplicative,0.01,325843007205.3248
137,0.0101,6.009999999999999,multiplicative,4.01,343245450628.0533
138,0.0101,6.009999999999999,multiplicative,6.009999999999999,343352807922.06683
48,0.0001,8.01,multiplicative,6.009999999999999,346880572796.47186
139,0.0101,6.009999999999999,multiplicative,8.01,348277824018.57574
118,0.0101,2.01,multiplicative,6.009999999999999,370938293318.56726
119,0.0101,2.01,multiplicative,8.01,375095776910.5494
52,0.0051,0.01,additive,4.01,386697683915.47406
127,0.0101,4.01,multiplicative,4.01,396587877564.63434
6,0.0001,0.01,multiplicative,2.01,430734960885.6645
37,0.0001,6.009999999999999,multiplicative,4.01,447901213493.1633
146,0.0101,8.01,multiplicative,2.01,457338228608.29956
105,0.0101,0.01,multiplicative,0.01,462807079999.58105
55,0.0051,0.01,multiplicative,0.01,484483647306.6393
19,0.0001,2.01,multiplicative,8.01,508416819540.1454
128,0.0101,4.01,multiplicative,6.009999999999999,534567275114.87054
50,0.0051,0.01,additive,0.01,542268103964.31067
129,0.0101,4.01,multiplicative,8.01,593765245303.14
116,0.0101,2.01,multiplicative,2.01,604772824330.2216
117,0.0101,2.01,multiplicative,4.01,612912590038.099
147,0.0101,8.01,multiplicative,4.01,627302509596.5038
56,0.0051,0.01,multiplicative,2.01,636272275707.6556
58,0.0051,0.01,multiplicative,6.009999999999999,636381308588.8905
57,0.0051,0.01,multiplicative,4.01,636684447244.2524
148,0.0101,8.01,multiplicative,6.009999999999999,637273550528.0536
59,0.0051,0.01,multiplicative,8.01,639545861956.6155
149,0.0101,8.01,multiplicative,8.01,642067680885.6663
1,0.0001,0.01,additive,2.01,652122992494.7852
70,0.0051,4.01,additive,0.01,655413754920.436
2,0.0001,0.01,additive,4.01,656398455869.9116
3,0.0001,0.01,additive,6.009999999999999,657292025538.641
4,0.0001,0.01,additive,8.01,657610632283.9575
60,0.0051,2.01,additive,0.01,669900397226.0011
92,0.0051,8.01,additive,4.01,678520568622.1494
94,0.0051,8.01,additive,8.01,678602192855.8868
93,0.0051,8.01,additive,6.009999999999999,679370588956.0494
71,0.0051,4.01,additive,2.01,680980626959.655
72,0.0051,4.01,additive,4.01,684817533759.0555
74,0.0051,4.01,additive,8.01,692491039744.317
73,0.0051,4.01,additive,6.009999999999999,695456103596.8652
51,0.0051,0.01,additive,2.01,699187108407.1156
80,0.0051,6.009999999999999,additive,0.01,707242299774.5133
64,0.0051,2.01,additive,8.01,707323000139.0615
61,0.0051,2.01,additive,2.01,707378252890.7062
63,0.0051,2.01,additive,6.009999999999999,708889511331.9115
62,0.0051,2.01,additive,4.01,709497844489.3185
83,0.0051,6.009999999999999,additive,6.009999999999999,712606937053.3969
81,0.0051,6.009999999999999,additive,2.01,713385509143.1326
84,0.0051,6.009999999999999,additive,8.01,714744494254.642
54,0.0051,0.01,additive,8.01,717532632147.539
91,0.0051,8.01,additive,2.01,717632262658.003
90,0.0051,8.01,additive,0.01,718176679420.417
82,0.0051,6.009999999999999,additive,4.01,721583335647.1399
126,0.0101,4.01,multiplicative,2.01,726518626070.7778
109,0.0101,0.01,multiplicative,8.01,726955705457.5526
108,0.0101,0.01,multiplicative,6.009999999999999,738231729334.9264
53,0.0051,0.01,additive,6.009999999999999,751149695404.4623
107,0.0101,0.01,multiplicative,4.01,793064237006.246
106,0.0101,0.01,multiplicative,2.01,804752389576.8918
39,0.0001,6.009999999999999,multiplicative,8.01,829565169906.3679
8,0.0001,0.01,multiplicative,6.009999999999999,878916687094.1095
44,0.0001,8.01,additive,8.01,897049936690.1011
34,0.0001,6.009999999999999,additive,8.01,897052562902.8035
24,0.0001,4.01,additive,8.01,897053814876.6602
14,0.0001,2.01,additive,8.01,897061968884.4038
23,0.0001,4.01,additive,6.009999999999999,897569036877.8843
43,0.0001,8.01,additive,6.009999999999999,897569425661.7377
33,0.0001,6.009999999999999,additive,6.009999999999999,897571902986.3362
13,0.0001,2.01,additive,6.009999999999999,897581456747.2318
42,0.0001,8.01,additive,4.01,898991321759.3369
32,0.0001,6.009999999999999,additive,4.01,898993690360.1993
22,0.0001,4.01,additive,4.01,898993936916.8915
12,0.0001,2.01,additive,4.01,899002554126.729
41,0.0001,8.01,additive,2.01,905446241026.922
21,0.0001,4.01,additive,2.01,905447837005.7516
31,0.0001,6.009999999999999,additive,2.01,905448081066.7734
11,0.0001,2.01,additive,2.01,905449309814.9302
9,0.0001,0.01,multiplicative,8.01,908125842115.6609
95,0.0051,8.01,multiplicative,0.01,943772292012.5713
85,0.0051,6.009999999999999,multiplicative,0.01,943904041248.366
75,0.0051,4.01,multiplicative,0.01,958825426007.825
65,0.0051,2.01,multiplicative,0.01,975963966244.4988
123,0.0101,4.01,additive,6.009999999999999,981117624354.9557
18,0.0001,2.01,multiplicative,6.009999999999999,986486581919.3705
132,0.0101,6.009999999999999,additive,4.01,1027647911183.1011
104,0.0101,0.01,additive,8.01,1047990880828.3589
66,0.0051,2.01,multiplicative,2.01,1075007654374.1854
68,0.0051,2.01,multiplicative,6.009999999999999,1078810213240.6877
69,0.0051,2.01,multiplicative,8.01,1080102073038.48
67,0.0051,2.01,multiplicative,4.01,1081053782597.8607
79,0.0051,4.01,multiplicative,8.01,1086293270583.6375
76,0.0051,4.01,multiplicative,2.01,1086941067338.8151
78,0.0051,4.01,multiplicative,6.009999999999999,1087919376742.869
77,0.0051,4.01,multiplicative,4.01,1091613289827.1895
96,0.0051,8.01,multiplicative,2.01,1094701388803.0493
120,0.0101,4.01,additive,0.01,1095876745272.2748
97,0.0051,8.01,multiplicative,4.01,1096222168387.9824
98,0.0051,8.01,multiplicative,6.009999999999999,1096432514135.5114
99,0.0051,8.01,multiplicative,8.01,1096732840906.1453
89,0.0051,6.009999999999999,multiplicative,8.01,1099991142630.7
87,0.0051,6.009999999999999,multiplicative,4.01,1100347188271.9155
88,0.0051,6.009999999999999,multiplicative,6.009999999999999,1100861414923.184
86,0.0051,6.009999999999999,multiplicative,2.01,1101604342766.3708
35,0.0001,6.009999999999999,multiplicative,0.01,1116677567643.922
131,0.0101,6.009999999999999,additive,2.01,1119712320698.6191
103,0.0101,0.01,additive,6.009999999999999,1137738363043.3816
100,0.0101,0.01,additive,0.01,1166303837651.0618
101,0.0101,0.01,additive,2.01,1170079721808.1274
102,0.0101,0.01,additive,4.01,1192004415273.7842
113,0.0101,2.01,additive,6.009999999999999,1241367655933.2534
