,changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,holidays_prior_scale,error
473,0.0101,3.01,multiplicative,3.01,11.994292121797326
592,0.0101,9.01,multiplicative,2.01,11.999996154259893
498,0.0101,4.01,multiplicative,8.01,12.02072189725756
431,0.0101,1.01,multiplicative,1.01,12.050869138078474
452,0.0101,2.01,multiplicative,2.01,12.083497682023205
511,0.0101,5.01,multiplicative,1.01,12.098431677168287
596,0.0101,9.01,multiplicative,6.01,12.12284131636416
439,0.0101,1.01,multiplicative,9.01,12.181279326462251
579,0.0101,8.01,multiplicative,9.01,12.259495565726992
495,0.0101,4.01,multiplicative,5.01,12.353753449106563
551,0.0101,7.01,multiplicative,1.01,12.383555533990744
430,0.0101,1.01,multiplicative,0.01,12.41185597051922
518,0.0101,5.01,multiplicative,8.01,12.45122593143839
477,0.0101,3.01,multiplicative,7.01,12.486779047027253
538,0.0101,6.01,multiplicative,8.01,12.49608285462456
560,0.0101,8.01,additive,0.01,12.645772552784676
440,0.0101,2.01,additive,0.01,12.731121211019788
455,0.0101,2.01,multiplicative,5.01,12.794010270480177
552,0.0101,7.01,multiplicative,2.01,12.807551604719844
577,0.0101,8.01,multiplicative,7.01,12.812417370213058
515,0.0101,5.01,multiplicative,5.01,12.842887706783252
451,0.0101,2.01,multiplicative,1.01,12.857760199126453
496,0.0101,4.01,multiplicative,6.01,12.874640640798052
420,0.0101,1.01,additive,0.01,12.95140411457538
470,0.0101,3.01,multiplicative,0.01,12.987518874030984
458,0.0101,2.01,multiplicative,8.01,13.018379414955536
491,0.0101,4.01,multiplicative,1.01,13.074562744873395
540,0.0101,7.01,additive,0.01,13.143499802179239
416,0.0101,0.01,multiplicative,6.01,13.220589020917224
536,0.0101,6.01,multiplicative,6.01,13.245669795552196
480,0.0101,4.01,additive,0.01,13.308769234083144
475,0.0101,3.01,multiplicative,5.01,13.389463203600554
490,0.0101,4.01,multiplicative,0.01,13.544737577380841
400,0.0101,0.01,additive,0.01,13.547376491181847
417,0.0101,0.01,multiplicative,7.01,13.568293801409542
436,0.0101,1.01,multiplicative,6.01,13.574710447822527
474,0.0101,3.01,multiplicative,4.01,13.581950054210672
450,0.0101,2.01,multiplicative,0.01,13.607484892620729
405,0.0101,0.01,additive,5.01,13.640416268637475
580,0.0101,9.01,additive,0.01,13.73763252531091
407,0.0101,0.01,additive,7.01,13.821513741196899
520,0.0101,6.01,additive,0.01,13.830623486108122
559,0.0101,7.01,multiplicative,9.01,13.917604802763362
531,0.0101,6.01,multiplicative,1.01,13.958060174717959
409,0.0101,0.01,additive,9.01,13.972379041617668
408,0.0101,0.01,additive,8.01,13.973096173163212
479,0.0101,3.01,multiplicative,9.01,14.020873885580855
415,0.0101,0.01,multiplicative,5.01,14.040640363163174
517,0.0101,5.01,multiplicative,7.01,14.07397613327821
539,0.0101,6.01,multiplicative,9.01,14.148448191567507
556,0.0101,7.01,multiplicative,6.01,14.177948994802644
476,0.0101,3.01,multiplicative,6.01,14.178937998750214
513,0.0101,5.01,multiplicative,3.01,14.204185163002473
404,0.0101,0.01,additive,4.01,14.250867171984599
406,0.0101,0.01,additive,6.01,14.264340721670282
401,0.0101,0.01,additive,1.01,14.283768422442627
591,0.0101,9.01,multiplicative,1.01,14.305019091754028
412,0.0101,0.01,multiplicative,2.01,14.421063051116837
403,0.0101,0.01,additive,3.01,14.46217714649894
