,changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,holidays_prior_scale,error
15,0.0001,0.01,multiplicative,5.01,113.86789328602086
1,0.0001,0.01,additive,1.01,115.30319178413966
21,0.0001,1.01,additive,1.01,115.38764396767442
41,0.0001,2.01,additive,1.01,115.38768191938048
61,0.0001,3.01,additive,1.01,115.38769604115612
81,0.0001,4.01,additive,1.01,115.38770044417639
101,0.0001,5.01,additive,1.01,115.38770068676936
141,0.0001,7.01,additive,1.01,115.38770220001473
121,0.0001,6.01,additive,1.01,115.38770267644094
161,0.0001,8.01,additive,1.01,115.38770285763225
181,0.0001,9.01,additive,1.01,115.38770307196022
205,0.0051,0.01,additive,5.01,116.11806498664932
55,0.0001,2.01,multiplicative,5.01,116.24396545518893
75,0.0001,3.01,multiplicative,5.01,116.26366391828762
35,0.0001,1.01,multiplicative,5.01,116.26441786457418
95,0.0001,4.01,multiplicative,5.01,116.2706957360429
115,0.0001,5.01,multiplicative,5.01,116.27382819074151
135,0.0001,6.01,multiplicative,5.01,116.27572475409285
155,0.0001,7.01,multiplicative,5.01,116.2768265121517
175,0.0001,8.01,multiplicative,5.01,116.27749701932846
195,0.0001,9.01,multiplicative,5.01,116.27796329196967
19,0.0001,0.01,multiplicative,9.01,116.34106031961625
4,0.0001,0.01,additive,4.01,116.37569898565818
5,0.0001,0.01,additive,5.01,116.37692324894792
6,0.0001,0.01,additive,6.01,116.37984124637303
7,0.0001,0.01,additive,7.01,116.38139111691011
8,0.0001,0.01,additive,8.01,116.38239908272327
9,0.0001,0.01,additive,9.01,116.38315564301558
184,0.0001,9.01,additive,4.01,116.41487154278096
164,0.0001,8.01,additive,4.01,116.41487215288271
144,0.0001,7.01,additive,4.01,116.41487356115071
124,0.0001,6.01,additive,4.01,116.41487559624335
104,0.0001,5.01,additive,4.01,116.41487895718419
84,0.0001,4.01,additive,4.01,116.41488514062146
64,0.0001,3.01,additive,4.01,116.41489824589175
44,0.0001,2.01,additive,4.01,116.41493592901413
24,0.0001,1.01,additive,4.01,116.41513692519048
185,0.0001,9.01,additive,5.01,116.41581404027156
165,0.0001,8.01,additive,5.01,116.41581503850307
145,0.0001,7.01,additive,5.01,116.41581648933034
125,0.0001,6.01,additive,5.01,116.41581872667231
105,0.0001,5.01,additive,5.01,116.41582243037959
85,0.0001,4.01,additive,5.01,116.4158292475019
65,0.0001,3.01,additive,5.01,116.4158439339883
45,0.0001,2.01,additive,5.01,116.4158856893697
25,0.0001,1.01,additive,5.01,116.41610761709146
186,0.0001,9.01,additive,6.01,116.4174530814597
166,0.0001,8.01,additive,6.01,116.41745410111508
146,0.0001,7.01,additive,6.01,116.4174555892762
126,0.0001,6.01,additive,6.01,116.41745788109141
106,0.0001,5.01,additive,6.01,116.41746173225411
86,0.0001,4.01,additive,6.01,116.41746865062255
66,0.0001,3.01,additive,6.01,116.41748374290263
46,0.0001,2.01,additive,6.01,116.41752660465394
26,0.0001,1.01,additive,6.01,116.41775403409152
187,0.0001,9.01,additive,7.01,116.4183618301846
167,0.0001,8.01,additive,7.01,116.41836286643658
147,0.0001,7.01,additive,7.01,116.41836437652917
127,0.0001,6.01,additive,7.01,116.41836670018398
107,0.0001,5.01,additive,7.01,116.41837054378624
87,0.0001,4.01,additive,7.01,116.41837761131812
67,0.0001,3.01,additive,7.01,116.418392866188
47,0.0001,2.01,additive,7.01,116.41843618582972
27,0.0001,1.01,additive,7.01,116.41866692935315
188,0.0001,9.01,additive,8.01,116.41892760847118
168,0.0001,8.01,additive,8.01,116.41892865277558
148,0.0001,7.01,additive,8.01,116.41893017161696
128,0.0001,6.01,additive,8.01,116.41893251184804
108,0.0001,5.01,additive,8.01,116.4189363949118
