,ds,yhat,price_pred
324,2022-12-09,0.004882168788157415,0.044078152043253126
325,2022-12-10,0.0037332057990184554,0.04402775393002119
326,2022-12-11,0.0014252778863363983,0.04392651897870073
327,2022-12-12,0.0030237780378380274,0.043996635590287166
328,2022-12-13,0.005409500890080618,0.0441012829388823
329,2022-12-14,-0.0045520842295346305,0.043664327963331556
330,2022-12-15,0.00646054739330132,0.044147386043318276
331,2022-12-16,0.005209178854754049,0.04409249601300681
332,2022-12-17,0.004060215865625196,0.044042097899775326
333,2022-12-18,0.0017522879529371202,0.0439408629484546
334,2022-12-19,0.0033507881044484073,0.044010979560041456
335,2022-12-20,0.005736510956695409,0.04411562690863679
336,2022-12-21,-0.004225074162941701,0.043678671933085084
337,2022-12-22,0.006787557459898208,0.04416173001307198
