,changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,holidays_prior_scale,error
198,0.0001,9.01,multiplicative,8.01,88.45512763178354
489,0.0101,4.01,additive,9.01,90.72563746415867
529,0.0101,6.01,additive,9.01,91.98445990254368
569,0.0101,8.01,additive,9.01,94.00886846403003
468,0.0101,3.01,additive,8.01,94.18068510257987
545,0.0101,7.01,additive,5.01,94.80279957575655
508,0.0101,5.01,additive,8.01,95.04034186742561
549,0.0101,7.01,additive,9.01,95.09126157786623
465,0.0101,3.01,additive,5.01,95.88046872755497
565,0.0101,8.01,additive,5.01,97.16043666328935
467,0.0101,3.01,additive,7.01,98.49178976909215
584,0.0101,9.01,additive,4.01,99.89531939436661
589,0.0101,9.01,additive,9.01,99.90229379980893
483,0.0101,4.01,additive,3.01,100.31751125416247
464,0.0101,3.01,additive,4.01,100.42291797054791
564,0.0101,8.01,additive,4.01,100.4288794825008
484,0.0101,4.01,additive,4.01,101.22247077496212
524,0.0101,6.01,additive,4.01,101.80614218998925
544,0.0101,7.01,additive,4.01,102.0846781762503
504,0.0101,5.01,additive,4.01,102.09070434890216
446,0.0101,2.01,additive,6.01,102.32261933816824
585,0.0101,9.01,additive,5.01,102.77001535621429
505,0.0101,5.01,additive,5.01,103.34095112983015
408,0.0101,0.01,additive,8.01,105.90014433087185
425,0.0101,1.01,additive,5.01,106.3526974002595
503,0.0101,5.01,additive,3.01,108.64536254635382
427,0.0101,1.01,additive,7.01,110.03059573424869
406,0.0101,0.01,additive,6.01,110.23908471087299
470,0.0101,3.01,multiplicative,0.01,114.8911991462266
460,0.0101,3.01,additive,0.01,114.98869793051873
480,0.0101,4.01,additive,0.01,115.18928330465448
500,0.0101,5.01,additive,0.01,115.2012897581773
540,0.0101,7.01,additive,0.01,115.2135958446363
580,0.0101,9.01,additive,0.01,115.22543774116677
560,0.0101,8.01,additive,0.01,115.25270893542023
520,0.0101,6.01,additive,0.01,115.29465440586715
440,0.0101,2.01,additive,0.01,115.40127120782682
530,0.0101,6.01,multiplicative,0.01,115.79096698283641
420,0.0101,1.01,additive,0.01,115.79343490185136
450,0.0101,2.01,multiplicative,0.01,116.02858289877875
178,0.0001,8.01,multiplicative,8.01,116.080951584754
590,0.0101,9.01,multiplicative,0.01,116.81552492842641
550,0.0101,7.01,multiplicative,0.01,116.95356276795019
570,0.0101,8.01,multiplicative,0.01,117.45815177963686
510,0.0101,5.01,multiplicative,0.01,117.74966021862178
506,0.0101,5.01,additive,6.01,119.25715034741
402,0.0101,0.01,additive,2.01,120.39898046955612
405,0.0101,0.01,additive,5.01,120.58928962424221
197,0.0001,9.01,multiplicative,7.01,124.33305740909069
490,0.0101,4.01,multiplicative,0.01,125.90072671554324
195,0.0001,9.01,multiplicative,5.01,126.24147218170668
509,0.0101,5.01,additive,9.01,127.17124010250112
528,0.0101,6.01,additive,8.01,127.79710385356974
428,0.0101,1.01,additive,8.01,127.83744624968426
444,0.0101,2.01,additive,4.01,128.87421928876253
452,0.0101,2.01,multiplicative,2.01,129.01786110850787
92,0.0001,4.01,multiplicative,2.01,129.7802772380839
453,0.0101,2.01,multiplicative,3.01,129.94679979275435
488,0.0101,4.01,additive,8.01,130.09263715927997
457,0.0101,2.01,multiplicative,7.01,130.1381117639915
456,0.0101,2.01,multiplicative,6.01,130.1729057223513
449,0.0101,2.01,additive,9.01,130.25559830433087
448,0.0101,2.01,additive,8.01,130.49994791321143
423,0.0101,1.01,additive,3.01,130.56980004738693
156,0.0001,7.01,multiplicative,6.01,131.49280516041085
138,0.0001,6.01,multiplicative,8.01,131.7988613004497
455,0.0101,2.01,multiplicative,5.01,132.0362970047459
447,0.0101,2.01,additive,7.01,132.06462512483057
536,0.0101,6.01,multiplicative,6.01,132.20969437878773
537,0.0101,6.01,multiplicative,7.01,132.21029806020664
538,0.0101,6.01,multiplicative,8.01,132.22015644162042
552,0.0101,7.01,multiplicative,2.01,132.22149656416565
525,0.0101,6.01,additive,5.01,132.22404612323112
539,0.0101,6.01,multiplicative,9.01,132.23878574160918
459,0.0101,2.01,multiplicative,9.01,132.4744891833817
592,0.0101,9.01,multiplicative,2.01,132.95659906020802
595,0.0101,9.01,multiplicative,5.01,133.20521267452725
573,0.0101,8.01,multiplicative,3.01,133.68384549535153
556,0.0101,7.01,multiplicative,6.01,133.71640079514486
410,0.0101,0.01,multiplicative,0.01,133.72747016474074
458,0.0101,2.01,multiplicative,8.01,133.76448778917924
485,0.0101,4.01,additive,5.01,133.79830872551068
572,0.0101,8.01,multiplicative,2.01,133.87920765947015
574,0.0101,8.01,multiplicative,4.01,134.1148131067102
579,0.0101,8.01,multiplicative,9.01,134.1598849131216
593,0.0101,9.01,multiplicative,3.01,134.16284667076565
557,0.0101,7.01,multiplicative,7.01,134.21545088730002
558,0.0101,7.01,multiplicative,8.01,134.21624011852987
559,0.0101,7.01,multiplicative,9.01,134.2411346385491
533,0.0101,6.01,multiplicative,3.01,134.57176619549074
554,0.0101,7.01,multiplicative,4.01,134.72585174240965
76,0.0001,3.01,multiplicative,6.01,134.82437123614505
575,0.0101,8.01,multiplicative,5.01,134.86192524286446
576,0.0101,8.01,multiplicative,6.01,135.02925853459007
577,0.0101,8.01,multiplicative,7.01,135.11418484143408
555,0.0101,7.01,multiplicative,5.01,135.14465243574847
578,0.0101,8.01,multiplicative,8.01,135.22352565664332
553,0.0101,7.01,multiplicative,3.01,135.27388225031248
454,0.0101,2.01,multiplicative,4.01,135.72795424441443
594,0.0101,9.01,multiplicative,4.01,135.77692829162285
597,0.0101,9.01,multiplicative,7.01,135.92898707070717
535,0.0101,6.01,multiplicative,5.01,135.99874865651998
534,0.0101,6.01,multiplicative,4.01,136.0433408760936
463,0.0101,3.01,additive,3.01,136.36515284651918
596,0.0101,9.01,multiplicative,6.01,136.4223960431691
434,0.0101,1.01,multiplicative,4.01,136.49821350561888
431,0.0101,1.01,multiplicative,1.01,137.40295338848705
432,0.0101,1.01,multiplicative,2.01,137.54766221013233
516,0.0101,5.01,multiplicative,6.01,137.57498451916484
439,0.0101,1.01,multiplicative,9.01,137.71840554590295
598,0.0101,9.01,multiplicative,8.01,137.79220261900048
571,0.0101,8.01,multiplicative,1.01,137.79671359310936
599,0.0101,9.01,multiplicative,9.01,137.93181426852732
438,0.0101,1.01,multiplicative,8.01,137.96634872989767
435,0.0101,1.01,multiplicative,5.01,138.10083944347622
437,0.0101,1.01,multiplicative,7.01,138.10741954045173
436,0.0101,1.01,multiplicative,6.01,138.1101419324605
591,0.0101,9.01,multiplicative,1.01,138.9677352174139
517,0.0101,5.01,multiplicative,7.01,139.07397863473966
514,0.0101,5.01,multiplicative,4.01,139.09325595856814
513,0.0101,5.01,multiplicative,3.01,139.52227135932327
471,0.0101,3.01,multiplicative,1.01,139.83958581332465
512,0.0101,5.01,multiplicative,2.01,139.86095031601116
515,0.0101,5.01,multiplicative,5.01,140.09803356990327
497,0.0101,4.01,multiplicative,7.01,140.20356097108413
495,0.0101,4.01,multiplicative,5.01,140.27167023228634
519,0.0101,5.01,multiplicative,9.01,140.30957565660788
469,0.0101,3.01,additive,9.01,140.31255259460312
532,0.0101,6.01,multiplicative,2.01,140.32614661902304
494,0.0101,4.01,multiplicative,4.01,140.3297335973964
496,0.0101,4.01,multiplicative,6.01,140.3597672347126
499,0.0101,4.01,multiplicative,9.01,140.42740810651287
498,0.0101,4.01,multiplicative,8.01,140.48433245756348
462,0.0101,3.01,additive,2.01,140.49664946006789
493,0.0101,4.01,multiplicative,3.01,140.70099001589065
518,0.0101,5.01,multiplicative,8.01,141.7153526191724
531,0.0101,6.01,multiplicative,1.01,141.73291646137662
401,0.0101,0.01,additive,1.01,142.18224380097843
491,0.0101,4.01,multiplicative,1.01,142.45072568687743
90,0.0001,4.01,multiplicative,0.01,142.5557230424667
115,0.0001,5.01,multiplicative,5.01,142.64669930876505
407,0.0101,0.01,additive,7.01,143.0876520719264
492,0.0101,4.01,multiplicative,2.01,143.1371134458146
511,0.0101,5.01,multiplicative,1.01,143.1629013374515
479,0.0101,3.01,multiplicative,9.01,144.40918488587903
11,0.0001,0.01,multiplicative,1.01,144.60505154789303
472,0.0101,3.01,multiplicative,2.01,145.70969068802233
551,0.0101,7.01,multiplicative,1.01,145.90027233244254
433,0.0101,1.01,multiplicative,3.01,145.9782331998802
521,0.0101,6.01,additive,1.01,146.07036352845103
561,0.0101,8.01,additive,1.01,146.2251447835262
133,0.0001,6.01,multiplicative,3.01,146.23143426888473
501,0.0101,5.01,additive,1.01,146.25264699049478
581,0.0101,9.01,additive,1.01,146.34057076717338
567,0.0101,8.01,additive,7.01,146.38262655304075
541,0.0101,7.01,additive,1.01,146.45926497931168
461,0.0101,3.01,additive,1.01,146.60068980280946
481,0.0101,4.01,additive,1.01,146.638435757183
409,0.0101,0.01,additive,9.01,146.9692024975485
441,0.0101,2.01,additive,1.01,147.023222574903
473,0.0101,3.01,multiplicative,3.01,147.058755777525
477,0.0101,3.01,multiplicative,7.01,147.24320601063982
400,0.0101,0.01,additive,0.01,147.24435656279525
476,0.0101,3.01,multiplicative,6.01,147.702530654689
478,0.0101,3.01,multiplicative,8.01,148.89971841207205
475,0.0101,3.01,multiplicative,5.01,149.043160982659
426,0.0101,1.01,additive,6.01,150.4220111659826
445,0.0101,2.01,additive,5.01,151.1009845337482
474,0.0101,3.01,multiplicative,4.01,151.5854356968066
587,0.0101,9.01,additive,7.01,151.67389670116302
422,0.0101,1.01,additive,2.01,151.70671464970542
588,0.0101,9.01,additive,8.01,151.7347399639027
486,0.0101,4.01,additive,6.01,151.75424288062447
568,0.0101,8.01,additive,8.01,151.766679553765
547,0.0101,7.01,additive,7.01,151.77747765892462
487,0.0101,4.01,additive,7.01,151.7776957832045
507,0.0101,5.01,additive,7.01,151.79237660196043
466,0.0101,3.01,additive,6.01,151.80247684510982
527,0.0101,6.01,additive,7.01,151.82564156279278
548,0.0101,7.01,additive,8.01,151.8431456565069
546,0.0101,7.01,additive,6.01,152.01885750197832
526,0.0101,6.01,additive,6.01,152.02417286663203
586,0.0101,9.01,additive,6.01,152.0327365608959
566,0.0101,8.01,additive,6.01,152.0512373493672
442,0.0101,2.01,additive,2.01,152.06329666479434
543,0.0101,7.01,additive,3.01,152.13924034210055
502,0.0101,5.01,additive,2.01,152.1993028254002
522,0.0101,6.01,additive,2.01,152.2843564277266
424,0.0101,1.01,additive,4.01,152.32490633153932
523,0.0101,6.01,additive,3.01,152.6166279647047
582,0.0101,9.01,additive,2.01,152.61688942735265
542,0.0101,7.01,additive,2.01,152.62710336328166
482,0.0101,4.01,additive,2.01,152.65233701964917
563,0.0101,8.01,additive,3.01,152.72112834964753
562,0.0101,8.01,additive,2.01,152.74738808607202
443,0.0101,2.01,additive,3.01,152.8881136432414
583,0.0101,9.01,additive,3.01,153.13722230496194
429,0.0101,1.01,additive,9.01,153.23534964523367
413,0.0101,0.01,multiplicative,3.01,154.82730037980411
415,0.0101,0.01,multiplicative,5.01,155.05733563295618
417,0.0101,0.01,multiplicative,7.01,155.66531664461866
421,0.0101,1.01,additive,1.01,156.60213974487488
174,0.0001,8.01,multiplicative,4.01,157.49477892695796
451,0.0101,2.01,multiplicative,1.01,158.83541702262025
137,0.0001,6.01,multiplicative,7.01,159.598065549519
430,0.0101,1.01,multiplicative,0.01,161.0467049096046
193,0.0001,9.01,multiplicative,3.01,162.85836537714454
404,0.0101,0.01,additive,4.01,165.02523654929493
159,0.0001,7.01,multiplicative,9.01,165.29962375584833
192,0.0001,9.01,multiplicative,2.01,165.78937423654708
118,0.0001,5.01,multiplicative,8.01,166.11587024319823
158,0.0001,7.01,multiplicative,8.01,167.23089582513046
93,0.0001,4.01,multiplicative,3.01,169.63515111570885
95,0.0001,4.01,multiplicative,5.01,169.65855057897284
403,0.0101,0.01,additive,3.01,169.78880505733562
177,0.0001,8.01,multiplicative,7.01,170.5807036782085
175,0.0001,8.01,multiplicative,5.01,170.77886880622935
416,0.0101,0.01,multiplicative,6.01,172.00873498689432
418,0.0101,0.01,multiplicative,8.01,173.24763977227235
171,0.0001,8.01,multiplicative,1.01,174.12729188268725
179,0.0001,8.01,multiplicative,9.01,175.385010959704
199,0.0001,9.01,multiplicative,9.01,175.69750349780097
134,0.0001,6.01,multiplicative,4.01,175.9566681102405
414,0.0101,0.01,multiplicative,4.01,177.84392693784588
411,0.0101,0.01,multiplicative,1.01,177.90642086740596
176,0.0001,8.01,multiplicative,6.01,180.7698956352549
112,0.0001,5.01,multiplicative,2.01,182.4944902925654
75,0.0001,3.01,multiplicative,5.01,183.7710713172728
79,0.0001,3.01,multiplicative,9.01,190.40385755713083
419,0.0101,0.01,multiplicative,9.01,190.45908636789238
150,0.0001,7.01,multiplicative,0.01,191.4649667466142
190,0.0001,9.01,multiplicative,0.01,192.84734637663004
412,0.0101,0.01,multiplicative,2.01,193.56913593046278
37,0.0001,1.01,multiplicative,7.01,194.0802062905542
139,0.0001,6.01,multiplicative,9.01,194.21554924508894
361,0.0051,8.01,additive,1.01,195.66360139533145
321,0.0051,6.01,additive,1.01,198.6915908633877
341,0.0051,7.01,additive,1.01,199.52099347385095
7,0.0001,0.01,additive,7.01,199.71779953092488
8,0.0001,0.01,additive,8.01,199.74874803186674
9,0.0001,0.01,additive,9.01,199.90609560749314
261,0.0051,3.01,additive,1.01,203.6785930272839
97,0.0001,4.01,multiplicative,7.01,205.1757904417491
211,0.0051,0.01,multiplicative,1.01,206.15426738561771
130,0.0001,6.01,multiplicative,0.01,206.92011302961936
117,0.0001,5.01,multiplicative,7.01,207.17624637541755
114,0.0001,5.01,multiplicative,4.01,207.56967235018803
110,0.0001,5.01,multiplicative,0.01,209.9738116134188
135,0.0001,6.01,multiplicative,5.01,210.1676336397049
152,0.0001,7.01,multiplicative,2.01,210.72924993822608
132,0.0001,6.01,multiplicative,2.01,212.36944746893116
91,0.0001,4.01,multiplicative,1.01,213.1743246953826
281,0.0051,4.01,additive,1.01,213.74079473961268
301,0.0051,5.01,additive,1.01,213.79860473041367
58,0.0001,2.01,multiplicative,8.01,214.17846693572136
73,0.0001,3.01,multiplicative,3.01,214.38474028562536
72,0.0001,3.01,multiplicative,2.01,215.7979325618217
96,0.0001,4.01,multiplicative,6.01,218.02331163278774
56,0.0001,2.01,multiplicative,6.01,218.09354648623878
116,0.0001,5.01,multiplicative,6.01,218.39367267090805
71,0.0001,3.01,multiplicative,1.01,218.53988204324042
94,0.0001,4.01,multiplicative,4.01,218.9143233931319
154,0.0001,7.01,multiplicative,4.01,219.1274405759736
59,0.0001,2.01,multiplicative,9.01,219.1844983187556
136,0.0001,6.01,multiplicative,6.01,219.6597019847975
196,0.0001,9.01,multiplicative,6.01,219.7830940098923
