,ds,yhat,price_pred
1383,2022-12-15,0.00355468744050405,0.10026214151310744
1384,2022-12-16,0.0035574464140905484,0.10061881870890228
1385,2022-12-17,0.0035595061137972655,0.10097697200925967
1386,2022-12-18,0.0035607441131038976,0.1013365251679007
1387,2022-12-19,0.003563419634020667,0.10169762973132743
1388,2022-12-20,0.003565787933462703,0.10206026191228515
1389,2022-12-21,0.0035679005331720245,0.10242440277517767
1390,2022-12-22,0.003569320498441123,0.1027899882955437
1391,2022-12-23,0.0035721260065661874,0.10315716708594884
1392,2022-12-24,0.0035742230543604793,0.10352587381076996
1393,2022-12-25,0.0035754907044528044,0.10389602961025071
1394,2022-12-26,0.0035781885929360388,0.10426778919825345
1395,2022-12-27,0.003580569586698836,0.10464112727312905
1396,2022-12-28,0.0035826863558839884,0.10501602361207481
