,changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,holidays_prior_scale,error
53,0.0001,2.01,multiplicative,3.01,148.63515223207924
37,0.0001,1.01,multiplicative,7.01,148.63730095256196
35,0.0001,1.01,multiplicative,5.01,148.6425421785298
34,0.0001,1.01,multiplicative,4.01,148.6437525676922
36,0.0001,1.01,multiplicative,6.01,148.64394435508686
172,0.0001,8.01,multiplicative,2.01,148.6478649753134
152,0.0001,7.01,multiplicative,2.01,148.64786573697316
192,0.0001,9.01,multiplicative,2.01,148.6478668748676
132,0.0001,6.01,multiplicative,2.01,148.6478690868751
112,0.0001,5.01,multiplicative,2.01,148.64788522158352
92,0.0001,4.01,multiplicative,2.01,148.64793193122208
72,0.0001,3.01,multiplicative,2.01,148.6481115389674
52,0.0001,2.01,multiplicative,2.01,148.64910100162254
33,0.0001,1.01,multiplicative,3.01,148.65014387456043
32,0.0001,1.01,multiplicative,2.01,148.66237568469015
191,0.0001,9.01,multiplicative,1.01,148.6779939230273
171,0.0001,8.01,multiplicative,1.01,148.6780217531511
151,0.0001,7.01,multiplicative,1.01,148.67806686075852
131,0.0001,6.01,multiplicative,1.01,148.67811082007518
111,0.0001,5.01,multiplicative,1.01,148.67825161006127
91,0.0001,4.01,multiplicative,1.01,148.67851038674382
71,0.0001,3.01,multiplicative,1.01,148.6790688842724
51,0.0001,2.01,multiplicative,1.01,148.68103962781785
31,0.0001,1.01,multiplicative,1.01,148.69710200399186
95,0.0001,4.01,multiplicative,5.01,149.22991192576012
115,0.0001,5.01,multiplicative,5.01,149.23481271221382
135,0.0001,6.01,multiplicative,5.01,149.23581971144674
155,0.0001,7.01,multiplicative,5.01,149.23752496074468
175,0.0001,8.01,multiplicative,5.01,149.23843009022218
195,0.0001,9.01,multiplicative,5.01,149.23905513181464
57,0.0001,2.01,multiplicative,7.01,149.24748042606507
76,0.0001,3.01,multiplicative,6.01,149.24897241112032
96,0.0001,4.01,multiplicative,6.01,149.27563675548018
199,0.0001,9.01,multiplicative,9.01,149.27884910998472
116,0.0001,5.01,multiplicative,6.01,149.27890402041228
136,0.0001,6.01,multiplicative,6.01,149.280615146189
179,0.0001,8.01,multiplicative,9.01,149.28073134951958
156,0.0001,7.01,multiplicative,6.01,149.28145682786328
176,0.0001,8.01,multiplicative,6.01,149.28215343316603
159,0.0001,7.01,multiplicative,9.01,149.28223684035405
196,0.0001,9.01,multiplicative,6.01,149.28239514676633
139,0.0001,6.01,multiplicative,9.01,149.28298415146867
58,0.0001,2.01,multiplicative,8.01,149.28322895077264
119,0.0001,5.01,multiplicative,9.01,149.28415460962347
77,0.0001,3.01,multiplicative,7.01,149.28544811319819
99,0.0001,4.01,multiplicative,9.01,149.28899240133507
198,0.0001,9.01,multiplicative,8.01,149.29025244290654
97,0.0001,4.01,multiplicative,7.01,149.29207730868703
117,0.0001,5.01,multiplicative,7.01,149.29347274308822
137,0.0001,6.01,multiplicative,7.01,149.29370255748947
59,0.0001,2.01,multiplicative,9.01,149.29402378823855
157,0.0001,7.01,multiplicative,7.01,149.2944750353846
177,0.0001,8.01,multiplicative,7.01,149.29468696760526
197,0.0001,9.01,multiplicative,7.01,149.2948425102697
78,0.0001,3.01,multiplicative,8.01,149.2949828656142
118,0.0001,5.01,multiplicative,8.01,149.2949974757114
98,0.0001,4.01,multiplicative,8.01,149.29522434275995
178,0.0001,8.01,multiplicative,8.01,149.29549500858457
158,0.0001,7.01,multiplicative,8.01,149.2955558145627
138,0.0001,6.01,multiplicative,8.01,149.29590556254388
79,0.0001,3.01,multiplicative,9.01,149.29642397127947
38,0.0001,1.01,multiplicative,8.01,152.47730212407316
73,0.0001,3.01,multiplicative,3.01,152.61702603854837
93,0.0001,4.01,multiplicative,3.01,152.77732354504087
39,0.0001,1.01,multiplicative,9.01,152.7945354929341
54,0.0001,2.01,multiplicative,4.01,152.82451781068855
113,0.0001,5.01,multiplicative,3.01,152.84424116191133
133,0.0001,6.01,multiplicative,3.01,152.88795564777575
153,0.0001,7.01,multiplicative,3.01,152.91327362204004
173,0.0001,8.01,multiplicative,3.01,152.92958941881724
193,0.0001,9.01,multiplicative,3.01,152.9406922091822
74,0.0001,3.01,multiplicative,4.01,153.30509457025295
55,0.0001,2.01,multiplicative,5.01,153.4541055700141
94,0.0001,4.01,multiplicative,4.01,153.49555222615368
114,0.0001,5.01,multiplicative,4.01,153.58763565647783
134,0.0001,6.01,multiplicative,4.01,153.71924076681674
154,0.0001,7.01,multiplicative,4.01,153.74060213459845
174,0.0001,8.01,multiplicative,4.01,153.76470746536768
194,0.0001,9.01,multiplicative,4.01,153.7776777040319
75,0.0001,3.01,multiplicative,5.01,154.11109593227974
56,0.0001,2.01,multiplicative,6.01,154.25226208314766
30,0.0001,1.01,multiplicative,0.01,157.38565123348116
50,0.0001,2.01,multiplicative,0.01,161.1776426420605
70,0.0001,3.01,multiplicative,0.01,162.05530095085157
90,0.0001,4.01,multiplicative,0.01,162.380038976054
110,0.0001,5.01,multiplicative,0.01,162.5331273368842
130,0.0001,6.01,multiplicative,0.01,162.61793739027087
150,0.0001,7.01,multiplicative,0.01,162.66916966663814
170,0.0001,8.01,multiplicative,0.01,162.70214278394036
190,0.0001,9.01,multiplicative,0.01,162.7252834452678
102,0.0001,5.01,additive,2.01,164.0453924782205
122,0.0001,6.01,additive,2.01,164.04549524948334
142,0.0001,7.01,additive,2.01,164.04555833831012
162,0.0001,8.01,additive,2.01,164.0455995180677
182,0.0001,9.01,additive,2.01,164.04562764226543
23,0.0001,1.01,additive,3.01,164.04586284038749
24,0.0001,1.01,additive,4.01,164.04869270090765
25,0.0001,1.01,additive,5.01,164.04995516797248
26,0.0001,1.01,additive,6.01,164.05064090223715
27,0.0001,1.01,additive,7.01,164.05105198874614
28,0.0001,1.01,additive,8.01,164.05135624488082
29,0.0001,1.01,additive,9.01,164.0515392228016
43,0.0001,2.01,additive,3.01,164.05154920415072
63,0.0001,3.01,additive,3.01,164.0526255187482
83,0.0001,4.01,additive,3.01,164.0530042580837
103,0.0001,5.01,additive,3.01,164.05318180123297
123,0.0001,6.01,additive,3.01,164.05340099790735
143,0.0001,7.01,additive,3.01,164.05345860108736
163,0.0001,8.01,additive,3.01,164.0534959901123
183,0.0001,9.01,additive,3.01,164.05352175154624
44,0.0001,2.01,additive,4.01,164.0541522204297
64,0.0001,3.01,additive,4.01,164.05520845504566
