,changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,holidays_prior_scale,error
300,0.0051,5.01,additive,0.01,86.82145497449439
295,0.0051,4.01,multiplicative,5.01,87.4382659572744
257,0.0051,2.01,multiplicative,7.01,87.68512760802022
210,0.0051,0.01,multiplicative,0.01,87.7236604554776
338,0.0051,6.01,multiplicative,8.01,88.02912302122566
271,0.0051,3.01,multiplicative,1.01,88.0691337879183
331,0.0051,6.01,multiplicative,1.01,88.24700427831604
318,0.0051,5.01,multiplicative,8.01,88.29608269487417
350,0.0051,7.01,multiplicative,0.01,88.45020712953196
336,0.0051,6.01,multiplicative,6.01,88.57277688697678
298,0.0051,4.01,multiplicative,8.01,88.6085102412594
357,0.0051,7.01,multiplicative,7.01,88.64656153240874
313,0.0051,5.01,multiplicative,3.01,88.85350847024901
239,0.0051,1.01,multiplicative,9.01,88.86893546550043
258,0.0051,2.01,multiplicative,8.01,88.8711194261828
398,0.0051,9.01,multiplicative,8.01,88.87434557215116
255,0.0051,2.01,multiplicative,5.01,88.97736603352901
251,0.0051,2.01,multiplicative,1.01,89.10021441920979
296,0.0051,4.01,multiplicative,6.01,89.40074525450716
247,0.0051,2.01,additive,7.01,89.41087047947335
371,0.0051,8.01,multiplicative,1.01,89.56043447259792
352,0.0051,7.01,multiplicative,2.01,89.7147895883621
283,0.0051,4.01,additive,3.01,89.7787459434234
294,0.0051,4.01,multiplicative,4.01,89.9468914033724
311,0.0051,5.01,multiplicative,1.01,90.00094966493448
332,0.0051,6.01,multiplicative,2.01,90.19602783617152
299,0.0051,4.01,multiplicative,9.01,90.25671081303103
330,0.0051,6.01,multiplicative,0.01,90.54078463696598
215,0.0051,0.01,multiplicative,5.01,90.65639286749126
221,0.0051,1.01,additive,1.01,90.67990582993816
373,0.0051,8.01,multiplicative,3.01,90.74305010065123
337,0.0051,6.01,multiplicative,7.01,90.7854819926149
379,0.0051,8.01,multiplicative,9.01,90.93903017496005
220,0.0051,1.01,additive,0.01,91.22481222045062
267,0.0051,3.01,additive,7.01,91.31957814286555
237,0.0051,1.01,multiplicative,7.01,91.34703481179368
231,0.0051,1.01,multiplicative,1.01,91.52560166573711
224,0.0051,1.01,additive,4.01,91.69586278152815
275,0.0051,3.01,multiplicative,5.01,91.72955185651679
248,0.0051,2.01,additive,8.01,92.01499610453038
79,0.0001,3.01,multiplicative,9.01,92.10419317129795
199,0.0001,9.01,multiplicative,9.01,92.1048916770113
335,0.0051,6.01,multiplicative,5.01,92.22259235833994
322,0.0051,6.01,additive,2.01,92.32548527560998
377,0.0051,8.01,multiplicative,7.01,92.75810557304776
270,0.0051,3.01,multiplicative,0.01,92.77724523010434
17,0.0001,0.01,multiplicative,7.01,92.79793119169364
254,0.0051,2.01,multiplicative,4.01,92.81888824747836
222,0.0051,1.01,additive,2.01,92.99700245127703
99,0.0001,4.01,multiplicative,9.01,93.01503944603965
353,0.0051,7.01,multiplicative,3.01,93.02976895956265
355,0.0051,7.01,multiplicative,5.01,93.0420538259918
9,0.0001,0.01,additive,9.01,93.09701933326801
8,0.0001,0.01,additive,8.01,93.11052344090793
7,0.0001,0.01,additive,7.01,93.12893156748646
6,0.0001,0.01,additive,6.01,93.15708494910194
5,0.0001,0.01,additive,5.01,93.20094512644715
4,0.0001,0.01,additive,4.01,93.2733364007002
259,0.0051,2.01,multiplicative,9.01,93.35472920989747
3,0.0001,0.01,additive,3.01,93.39917299674751
29,0.0001,1.01,additive,9.01,93.53395623496307
49,0.0001,2.01,additive,9.01,93.53406420426178
69,0.0001,3.01,additive,9.01,93.53408475483097
89,0.0001,4.01,additive,9.01,93.53409177315234
109,0.0001,5.01,additive,9.01,93.53409500569144
129,0.0001,6.01,additive,9.01,93.53409677511368
149,0.0001,7.01,additive,9.01,93.5340978381019
169,0.0001,8.01,additive,9.01,93.53409853368595
189,0.0001,9.01,additive,9.01,93.5340990078763
28,0.0001,1.01,additive,8.01,93.54386796885535
48,0.0001,2.01,additive,8.01,93.54398578744637
68,0.0001,3.01,additive,8.01,93.54400795915797
88,0.0001,4.01,additive,8.01,93.54401534597592
108,0.0001,5.01,additive,8.01,93.5440189063385
128,0.0001,6.01,additive,8.01,93.5440207544958
148,0.0001,7.01,additive,8.01,93.54402223867501
168,0.0001,8.01,additive,8.01,93.54402295840956
188,0.0001,9.01,additive,8.01,93.5440234791283
27,0.0001,1.01,additive,7.01,93.5579363087845
47,0.0001,2.01,additive,7.01,93.55806103795628
67,0.0001,3.01,additive,7.01,93.55808544783476
87,0.0001,4.01,additive,7.01,93.55809401710478
107,0.0001,5.01,additive,7.01,93.55809798195014
127,0.0001,6.01,additive,7.01,93.55810013775891
147,0.0001,7.01,additive,7.01,93.55810144504548
167,0.0001,8.01,additive,7.01,93.55810228447335
187,0.0001,9.01,additive,7.01,93.55810288675517
26,0.0001,1.01,additive,6.01,93.57871193682355
46,0.0001,2.01,additive,6.01,93.57888824780062
66,0.0001,3.01,additive,6.01,93.57891607368184
86,0.0001,4.01,additive,6.01,93.57892601001232
106,0.0001,5.01,additive,6.01,93.57893056567352
126,0.0001,6.01,additive,6.01,93.57893306597911
146,0.0001,7.01,additive,6.01,93.57893456014222
166,0.0001,8.01,additive,6.01,93.57893555534832
186,0.0001,9.01,additive,6.01,93.57893622407202
2,0.0001,0.01,additive,2.01,93.6092823858972
25,0.0001,1.01,additive,5.01,93.61093781601761
45,0.0001,2.01,additive,5.01,93.61112176964386
65,0.0001,3.01,additive,5.01,93.61115598167414
85,0.0001,4.01,additive,5.01,93.6111679959817
105,0.0001,5.01,additive,5.01,93.61117355646783
125,0.0001,6.01,additive,5.01,93.61117658466624
145,0.0001,7.01,additive,5.01,93.61117841076405
165,0.0001,8.01,additive,5.01,93.61117959982668
185,0.0001,9.01,additive,5.01,93.61118041955073
226,0.0051,1.01,additive,6.01,93.61119773544051
24,0.0001,1.01,additive,4.01,93.66373476304226
44,0.0001,2.01,additive,4.01,93.66397126764251
64,0.0001,3.01,additive,4.01,93.66401537834479
84,0.0001,4.01,additive,4.01,93.6640308545233
104,0.0001,5.01,additive,4.01,93.6640380258406
124,0.0001,6.01,additive,4.01,93.664041938804
144,0.0001,7.01,additive,4.01,93.6640442913961
164,0.0001,8.01,additive,4.01,93.66404582292266
184,0.0001,9.01,additive,4.01,93.66404687060513
16,0.0001,0.01,multiplicative,6.01,93.70321123556919
1,0.0001,0.01,additive,1.01,93.74402747256907
23,0.0001,1.01,additive,3.01,93.75406673302504
43,0.0001,2.01,additive,3.01,93.75439540873076
63,0.0001,3.01,additive,3.01,93.75445679370293
83,0.0001,4.01,additive,3.01,93.75447837025177
103,0.0001,5.01,additive,3.01,93.75448836432207
123,0.0001,6.01,additive,3.01,93.75449380036423
143,0.0001,7.01,additive,3.01,93.75449706534724
163,0.0001,8.01,additive,3.01,93.75449919739681
183,0.0001,9.01,additive,3.01,93.75450065427162
139,0.0001,6.01,multiplicative,9.01,93.86668279957125
22,0.0001,1.01,additive,2.01,93.89823257682065
42,0.0001,2.01,additive,2.01,93.89871764945933
62,0.0001,3.01,additive,2.01,93.89880753817849
82,0.0001,4.01,additive,2.01,93.89883974855306
102,0.0001,5.01,additive,2.01,93.89885382372499
122,0.0001,6.01,additive,2.01,93.89886257584135
142,0.0001,7.01,additive,2.01,93.8988674844183
162,0.0001,8.01,additive,2.01,93.89887065888634
182,0.0001,9.01,additive,2.01,93.89887266408581
21,0.0001,1.01,additive,1.01,94.02347254953875
41,0.0001,2.01,additive,1.01,94.02406021927996
61,0.0001,3.01,additive,1.01,94.0241692739758
81,0.0001,4.01,additive,1.01,94.02420774382463
101,0.0001,5.01,additive,1.01,94.02422557441206
121,0.0001,6.01,additive,1.01,94.02423522414419
141,0.0001,7.01,additive,1.01,94.0242410555617
161,0.0001,8.01,additive,1.01,94.0242448705491
181,0.0001,9.01,additive,1.01,94.02424737590434
11,0.0001,0.01,multiplicative,1.01,94.03352192435523
119,0.0001,5.01,multiplicative,9.01,94.3664882408273
293,0.0051,4.01,multiplicative,3.01,94.39419839860736
191,0.0001,9.01,multiplicative,1.01,94.40495449091866
171,0.0001,8.01,multiplicative,1.01,94.40503387967512
151,0.0001,7.01,multiplicative,1.01,94.40515142258869
131,0.0001,6.01,multiplicative,1.01,94.40533797288272
111,0.0001,5.01,multiplicative,1.01,94.40566084699304
91,0.0001,4.01,multiplicative,1.01,94.40631067052755
