,changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,holidays_prior_scale,error
16,0.0001,0.01,multiplicative,6.01,6.125943025911297
17,0.0001,0.01,multiplicative,7.01,6.158121441462484
13,0.0001,0.01,multiplicative,3.01,7.925534426418462
14,0.0001,0.01,multiplicative,4.01,7.937897802449701
96,0.0001,4.01,multiplicative,6.01,9.661464900066507
76,0.0001,3.01,multiplicative,6.01,9.663858390772807
116,0.0001,5.01,multiplicative,6.01,9.6652410227834
136,0.0001,6.01,multiplicative,6.01,9.666650054930397
156,0.0001,7.01,multiplicative,6.01,9.66785923403441
176,0.0001,8.01,multiplicative,6.01,9.66856833575709
196,0.0001,9.01,multiplicative,6.01,9.668656935658241
56,0.0001,2.01,multiplicative,6.01,9.731441433713773
36,0.0001,1.01,multiplicative,6.01,9.827997065175609
53,0.0001,2.01,multiplicative,3.01,10.126062691923941
137,0.0001,6.01,multiplicative,7.01,10.365852353817402
117,0.0001,5.01,multiplicative,7.01,10.366447043955056
77,0.0001,3.01,multiplicative,7.01,10.368868845249818
157,0.0001,7.01,multiplicative,7.01,10.370851532265856
177,0.0001,8.01,multiplicative,7.01,10.371234240583426
197,0.0001,9.01,multiplicative,7.01,10.37141343585725
57,0.0001,2.01,multiplicative,7.01,10.373567376756885
97,0.0001,4.01,multiplicative,7.01,10.374923869871626
37,0.0001,1.01,multiplicative,7.01,10.655608137359806
15,0.0001,0.01,multiplicative,5.01,10.987478516816456
18,0.0001,0.01,multiplicative,8.01,13.162226563333165
12,0.0001,0.01,multiplicative,2.01,14.649906102793269
33,0.0001,1.01,multiplicative,3.01,15.954214719396399
98,0.0001,4.01,multiplicative,8.01,16.199855962034775
78,0.0001,3.01,multiplicative,8.01,16.199899809549233
138,0.0001,6.01,multiplicative,8.01,16.203800508836018
198,0.0001,9.01,multiplicative,8.01,16.207200908630043
118,0.0001,5.01,multiplicative,8.01,16.20844949311779
158,0.0001,7.01,multiplicative,8.01,16.21001076480478
178,0.0001,8.01,multiplicative,8.01,16.21068899557799
58,0.0001,2.01,multiplicative,8.01,16.23055988573521
38,0.0001,1.01,multiplicative,8.01,16.97781555630199
173,0.0001,8.01,multiplicative,3.01,19.933614309333983
59,0.0001,2.01,multiplicative,9.01,20.30581092227694
79,0.0001,3.01,multiplicative,9.01,20.418981882993446
99,0.0001,4.01,multiplicative,9.01,20.426363564912513
119,0.0001,5.01,multiplicative,9.01,20.43232267013978
199,0.0001,9.01,multiplicative,9.01,20.438154691087767
139,0.0001,6.01,multiplicative,9.01,20.44129624387559
159,0.0001,7.01,multiplicative,9.01,20.442696803106113
179,0.0001,8.01,multiplicative,9.01,20.444029959881014
39,0.0001,1.01,multiplicative,9.01,20.71146038081666
19,0.0001,0.01,multiplicative,9.01,21.155673981137397
112,0.0001,5.01,multiplicative,2.01,22.024534084974785
32,0.0001,1.01,multiplicative,2.01,24.28055573262248
192,0.0001,9.01,multiplicative,2.01,25.176470163578816
172,0.0001,8.01,multiplicative,2.01,25.433818338868196
191,0.0001,9.01,multiplicative,1.01,25.626346109356625
152,0.0001,7.01,multiplicative,2.01,25.671635079397213
171,0.0001,8.01,multiplicative,1.01,25.690652032161424
151,0.0001,7.01,multiplicative,1.01,25.784506158001218
131,0.0001,6.01,multiplicative,1.01,25.927026763374247
111,0.0001,5.01,multiplicative,1.01,26.161347098287965
132,0.0001,6.01,multiplicative,2.01,26.21298579137771
91,0.0001,4.01,multiplicative,1.01,26.41903466560834
11,0.0001,0.01,multiplicative,1.01,26.863433769578254
71,0.0001,3.01,multiplicative,1.01,27.256212045428928
72,0.0001,3.01,multiplicative,2.01,27.412832735839256
92,0.0001,4.01,multiplicative,2.01,28.65047837916716
51,0.0001,2.01,multiplicative,1.01,28.71728794986265
31,0.0001,1.01,multiplicative,1.01,33.61979713678873
73,0.0001,3.01,multiplicative,3.01,33.70210367374561
52,0.0001,2.01,multiplicative,2.01,34.84220166934083
133,0.0001,6.01,multiplicative,3.01,35.062975683317745
93,0.0001,4.01,multiplicative,3.01,36.646836938589104
10,0.0001,0.01,multiplicative,0.01,37.01214941952962
193,0.0001,9.01,multiplicative,3.01,37.67625367325513
55,0.0001,2.01,multiplicative,5.01,38.185207699146986
35,0.0001,1.01,multiplicative,5.01,38.23171946240736
0,0.0001,0.01,additive,0.01,38.25075334268372
75,0.0001,3.01,multiplicative,5.01,38.270149406639504
95,0.0001,4.01,multiplicative,5.01,38.30825747889006
115,0.0001,5.01,multiplicative,5.01,38.33048441399296
135,0.0001,6.01,multiplicative,5.01,38.34198781260736
155,0.0001,7.01,multiplicative,5.01,38.349350340087454
175,0.0001,8.01,multiplicative,5.01,38.35419440758193
195,0.0001,9.01,multiplicative,5.01,38.35685282916853
34,0.0001,1.01,multiplicative,4.01,39.59949118208847
1,0.0001,0.01,additive,1.01,40.16373165292838
74,0.0001,3.01,multiplicative,4.01,40.40956183574269
94,0.0001,4.01,multiplicative,4.01,40.59659798561688
114,0.0001,5.01,multiplicative,4.01,40.695455990211954
134,0.0001,6.01,multiplicative,4.01,40.75804285866718
154,0.0001,7.01,multiplicative,4.01,40.799061202092545
174,0.0001,8.01,multiplicative,4.01,40.811164119449444
194,0.0001,9.01,multiplicative,4.01,40.8280119013794
54,0.0001,2.01,multiplicative,4.01,41.18636344522998
528,0.0101,6.01,additive,8.01,43.17886694093291
568,0.0101,8.01,additive,8.01,43.18702422696283
588,0.0101,9.01,additive,8.01,43.18755897428416
548,0.0101,7.01,additive,8.01,43.18851027363474
213,0.0051,0.01,multiplicative,3.01,43.4401274743993
214,0.0051,0.01,multiplicative,4.01,43.54468481214437
2,0.0001,0.01,additive,2.01,43.7885004330389
448,0.0101,2.01,additive,8.01,44.0334985366739
488,0.0101,4.01,additive,8.01,44.246856952776994
508,0.0101,5.01,additive,8.01,44.2502016558977
212,0.0051,0.01,multiplicative,2.01,44.35220009588781
413,0.0101,0.01,multiplicative,3.01,44.358494826410634
468,0.0101,3.01,additive,8.01,44.40150716294956
416,0.0101,0.01,multiplicative,6.01,44.41575715605842
415,0.0101,0.01,multiplicative,5.01,44.46594636408709
562,0.0101,8.01,additive,2.01,44.71801569396192
