,changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,holidays_prior_scale,error
57,0.0051,0.01,multiplicative,4.01,130.01267892011143
53,0.0051,0.01,additive,6.009999999999999,130.2423129463229
103,0.0101,0.01,additive,6.009999999999999,130.59868686720898
104,0.0101,0.01,additive,8.01,130.79194164962803
7,0.0001,0.01,multiplicative,4.01,132.62632046883522
102,0.0101,0.01,additive,4.01,133.281287012272
50,0.0051,0.01,additive,0.01,135.0100965869673
54,0.0051,0.01,additive,8.01,138.756437271121
66,0.0051,2.01,multiplicative,2.01,142.2308043398432
89,0.0051,6.009999999999999,multiplicative,8.01,144.06485413083692
115,0.0101,2.01,multiplicative,0.01,145.76965339441534
145,0.0101,8.01,multiplicative,0.01,150.04210096643172
135,0.0101,6.009999999999999,multiplicative,0.01,151.14510835457773
100,0.0101,0.01,additive,0.01,152.4617384689216
125,0.0101,4.01,multiplicative,0.01,153.63655686362392
99,0.0051,8.01,multiplicative,8.01,153.6638897015788
95,0.0051,8.01,multiplicative,0.01,157.36931079540622
71,0.0051,4.01,additive,2.01,157.88671872127767
126,0.0101,4.01,multiplicative,2.01,159.7370064178181
129,0.0101,4.01,multiplicative,8.01,159.7658892449301
128,0.0101,4.01,multiplicative,6.009999999999999,159.79628792784987
127,0.0101,4.01,multiplicative,4.01,159.8078753827849
73,0.0051,4.01,additive,6.009999999999999,159.81235646773993
146,0.0101,8.01,multiplicative,2.01,160.9592256625969
147,0.0101,8.01,multiplicative,4.01,161.02057822030548
148,0.0101,8.01,multiplicative,6.009999999999999,161.07684493866842
136,0.0101,6.009999999999999,multiplicative,2.01,161.0798400945124
137,0.0101,6.009999999999999,multiplicative,4.01,161.08912713540573
138,0.0101,6.009999999999999,multiplicative,6.009999999999999,161.0911907376112
149,0.0101,8.01,multiplicative,8.01,161.1299493644615
139,0.0101,6.009999999999999,multiplicative,8.01,161.24092842873654
118,0.0101,2.01,multiplicative,6.009999999999999,161.3392059847481
116,0.0101,2.01,multiplicative,2.01,162.18282460575148
117,0.0101,2.01,multiplicative,4.01,162.2753567254323
119,0.0101,2.01,multiplicative,8.01,162.4789660537215
0,0.0001,0.01,additive,0.01,163.52397732778624
77,0.0051,4.01,multiplicative,4.01,164.41682550564917
68,0.0051,2.01,multiplicative,6.009999999999999,164.42428761139294
51,0.0051,0.01,additive,2.01,164.81724742632818
101,0.0101,0.01,additive,2.01,165.3369019610796
52,0.0051,0.01,additive,4.01,165.49259853245564
85,0.0051,6.009999999999999,multiplicative,0.01,167.2149003572439
2,0.0001,0.01,additive,4.01,167.43970099875685
106,0.0101,0.01,multiplicative,2.01,168.97067550203192
5,0.0001,0.01,multiplicative,0.01,169.09904585420298
55,0.0051,0.01,multiplicative,0.01,169.20306717073228
11,0.0001,2.01,additive,2.01,169.88164057441026
21,0.0001,4.01,additive,2.01,169.8858598360657
31,0.0001,6.009999999999999,additive,2.01,169.88660223075755
41,0.0001,8.01,additive,2.01,169.88698991982966
1,0.0001,0.01,additive,2.01,170.09353721321477
76,0.0051,4.01,multiplicative,2.01,170.63450065932014
92,0.0051,8.01,additive,4.01,171.2453007316572
65,0.0051,2.01,multiplicative,0.01,172.47473835110316
109,0.0101,0.01,multiplicative,8.01,173.33252825620193
108,0.0101,0.01,multiplicative,6.009999999999999,173.33254750234522
107,0.0101,0.01,multiplicative,4.01,173.34664979253475
67,0.0051,2.01,multiplicative,4.01,173.58526012834162
94,0.0051,8.01,additive,8.01,174.6008991804407
14,0.0001,2.01,additive,8.01,175.81187834516098
24,0.0001,4.01,additive,8.01,175.82028809027673
34,0.0001,6.009999999999999,additive,8.01,175.82186174585937
44,0.0001,8.01,additive,8.01,175.8222911284631
13,0.0001,2.01,additive,6.009999999999999,176.14624690731122
23,0.0001,4.01,additive,6.009999999999999,176.153879982955
33,0.0001,6.009999999999999,additive,6.009999999999999,176.15528880957126
43,0.0001,8.01,additive,6.009999999999999,176.1559391409424
12,0.0001,2.01,additive,4.01,176.92845311178843
22,0.0001,4.01,additive,4.01,176.93468982672232
32,0.0001,6.009999999999999,additive,4.01,176.9360098461141
42,0.0001,8.01,additive,4.01,176.9362084652456
105,0.0101,0.01,multiplicative,0.01,176.93652890471256
110,0.0101,2.01,additive,0.01,178.46383047751812
120,0.0101,4.01,additive,0.01,178.47038125027044
140,0.0101,8.01,additive,0.01,178.47204688244375
130,0.0101,6.009999999999999,additive,0.01,178.4722463063506
98,0.0051,8.01,multiplicative,6.009999999999999,179.07330821925947
3,0.0001,0.01,additive,6.009999999999999,179.68466002821106
10,0.0001,2.01,additive,0.01,180.19238169933908
20,0.0001,4.01,additive,0.01,180.19649833489657
30,0.0001,6.009999999999999,additive,0.01,180.19717712545906
40,0.0001,8.01,additive,0.01,180.19748293661215
4,0.0001,0.01,additive,8.01,180.9174552263502
143,0.0101,8.01,additive,6.009999999999999,181.9641044158386
114,0.0101,2.01,additive,8.01,182.02847272636754
111,0.0101,2.01,additive,2.01,182.18313135681805
113,0.0101,2.01,additive,6.009999999999999,182.1848109979861
121,0.0101,4.01,additive,2.01,182.19147156928156
131,0.0101,6.009999999999999,additive,2.01,182.19348902389797
141,0.0101,8.01,additive,2.01,182.215710910045
112,0.0101,2.01,additive,4.01,182.2179151254651
123,0.0101,4.01,additive,6.009999999999999,182.2321452908345
122,0.0101,4.01,additive,4.01,182.26027906820087
134,0.0101,6.009999999999999,additive,8.01,182.26325061556187
124,0.0101,4.01,additive,8.01,182.26904849410107
144,0.0101,8.01,additive,8.01,182.27383925034027
133,0.0101,6.009999999999999,additive,6.009999999999999,182.28028275295958
142,0.0101,8.01,additive,4.01,182.28594483373948
132,0.0101,6.009999999999999,additive,4.01,182.2913123076988
96,0.0051,8.01,multiplicative,2.01,184.08268368273477
63,0.0051,2.01,additive,6.009999999999999,186.5287597047727
70,0.0051,4.01,additive,0.01,187.06510221781585
6,0.0001,0.01,multiplicative,2.01,187.35065299349708
82,0.0051,6.009999999999999,additive,4.01,187.4045736673156
90,0.0051,8.01,additive,0.01,189.62042357214938
64,0.0051,2.01,additive,8.01,190.04102197453625
62,0.0051,2.01,additive,4.01,190.83884568549547
69,0.0051,2.01,multiplicative,8.01,193.84590117711969
56,0.0051,0.01,multiplicative,2.01,199.76214577225258
91,0.0051,8.01,additive,2.01,203.49476459850752
79,0.0051,4.01,multiplicative,8.01,206.72406748532603
60,0.0051,2.01,additive,0.01,209.2600776076482
61,0.0051,2.01,additive,2.01,217.0768576487773
19,0.0001,2.01,multiplicative,8.01,218.19041706238056
16,0.0001,2.01,multiplicative,2.01,222.88782488039627
28,0.0001,4.01,multiplicative,6.009999999999999,223.43264113008394
48,0.0001,8.01,multiplicative,6.009999999999999,223.81840642499208
38,0.0001,6.009999999999999,multiplicative,6.009999999999999,224.60446391370596
26,0.0001,4.01,multiplicative,2.01,225.32546856282974
36,0.0001,6.009999999999999,multiplicative,2.01,225.93069867508433
46,0.0001,8.01,multiplicative,2.01,226.15287479522158
59,0.0051,0.01,multiplicative,8.01,226.9087734155239
45,0.0001,8.01,multiplicative,0.01,227.5558720512645
15,0.0001,2.01,multiplicative,0.01,227.57055945928326
18,0.0001,2.01,multiplicative,6.009999999999999,228.39364761010353
58,0.0051,0.01,multiplicative,6.009999999999999,228.78472994406073
9,0.0001,0.01,multiplicative,8.01,233.85512715205888
29,0.0001,4.01,multiplicative,8.01,235.04477530411333
35,0.0001,6.009999999999999,multiplicative,0.01,237.34441806801118
88,0.0051,6.009999999999999,multiplicative,6.009999999999999,238.84421497803712
25,0.0001,4.01,multiplicative,0.01,241.59234752786648
72,0.0051,4.01,additive,4.01,261.1203702779413
49,0.0001,8.01,multiplicative,8.01,276.29271356994127
8,0.0001,0.01,multiplicative,6.009999999999999,276.36438253481776
47,0.0001,8.01,multiplicative,4.01,285.5225395551489
37,0.0001,6.009999999999999,multiplicative,4.01,285.6342134555018
27,0.0001,4.01,multiplicative,4.01,286.367667585764
17,0.0001,2.01,multiplicative,4.01,290.74916841573884
39,0.0001,6.009999999999999,multiplicative,8.01,303.8026039592654
78,0.0051,4.01,multiplicative,6.009999999999999,330.05931286196835
93,0.0051,8.01,additive,6.009999999999999,334.6230286620021
86,0.0051,6.009999999999999,multiplicative,2.01,346.10590040952695
74,0.0051,4.01,additive,8.01,348.1527456699032
84,0.0051,6.009999999999999,additive,8.01,348.9445597676372
80,0.0051,6.009999999999999,additive,0.01,350.21489606866
83,0.0051,6.009999999999999,additive,6.009999999999999,383.76494970588806
97,0.0051,8.01,multiplicative,4.01,390.9030815853038
87,0.0051,6.009999999999999,multiplicative,4.01,404.877498390095
75,0.0051,4.01,multiplicative,0.01,444.27729920962247
81,0.0051,6.009999999999999,additive,2.01,445.95730149629105
